county,precinct,office,district,candidate,party,Polling,Provisional,Absentee,Paper,Early,Mail,votes
Carbon,Wellington North,Straight Party,,,JUS,0,0,0,0,0,0,0
Carbon,Wellington North,Straight Party,,,GRN,0,1,0,0,0,0,1
Carbon,Wellington North,President,,Jill Stein,GRN,0,0,0,0,0,0,0
Carbon,Wellington North,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,Wellington North,President,,Mitt Romney,REP,123,44,16,11,0,0,194
Carbon,Wellington North,President,,Barack Obama,DEM,34,25,5,2,0,0,66
Carbon,Wellington North,President,,Gary Johnson,LIB,2,1,0,0,0,0,3
Carbon,Wellington North,President,,Virgil Goode,CON,1,0,0,0,0,0,1
Carbon,Wellington North,President,,Ross C. Anderson,JUS,2,0,0,0,0,0,2
Carbon,Wellington North,President,,Write-In Votes,,1,1,0,0,0,0,2
Carbon,Wellington North,U.S. Senate,,Shaun McCausland,CON,1,0,0,0,0,0,1
Carbon,Wellington North,U.S. Senate,,Scott Howell,DEM,49,27,5,3,0,0,84
Carbon,Wellington North,U.S. Senate,,Orrin Hatch,REP,110,43,16,10,0,0,179
Carbon,Wellington North,U.S. Senate,,Daniel Geery,JUS,0,0,0,0,0,0,0
Carbon,Wellington North,U.S. Senate,,Bill Barron,,2,0,0,0,0,0,2
Carbon,Wellington North,U.S. Senate,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,Wellington North,U.S. House,,Jason Chaffetz,REP,109,41,15,8,0,0,173
Carbon,Wellington North,U.S. House,,Soren Simonsen,DEM,48,26,6,5,0,0,85
Carbon,Wellington North,U.S. House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Wellington North,Governor,,Peter Cooke,DEM,42,27,6,4,0,0,79
Carbon,Wellington North,Governor,,Ken Larsen,LIB,3,1,0,1,0,0,5
Carbon,Wellington North,Governor,,Kirk Pearson,CON,3,0,0,0,0,0,3
Carbon,Wellington North,Governor,,Gary Herbert,REP,111,41,15,8,0,0,175
Carbon,Wellington North,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Wellington North,Attorney General,,Dee Smith,DEM,46,27,8,4,0,0,85
Carbon,Wellington North,Attorney General,,John Swallow,REP,104,38,13,9,0,0,164
Carbon,Wellington North,Attorney General,,W. Andrew McCullough,LIB,6,3,0,0,0,0,9
Carbon,Wellington North,Attorney General,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,Wellington North,State Auditor,,Mark Sage,DEM,52,28,6,3,0,0,89
Carbon,Wellington North,State Auditor,,John Dougall,REP,98,37,15,8,0,0,158
Carbon,Wellington North,State Auditor,,Richard Proctor,CON,7,2,0,2,0,0,11
Carbon,Wellington North,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Wellington North,State Treasurer,,Christopher Stout,DEM,56,28,7,5,0,0,96
Carbon,Wellington North,State Treasurer,,Vincent C. Marcus,LIB,9,4,0,0,0,0,13
Carbon,Wellington North,State Treasurer,,Richard Ellis,REP,92,35,14,8,0,0,149
Carbon,Wellington North,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Wellington North,State Senate,,David Hinkins,REP,119,39,16,10,0,0,184
Carbon,Wellington North,State Senate,,Michael Binyon,DEM,39,30,5,3,0,0,77
Carbon,Wellington North,State Senate,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,Wellington North,State House,,Christine Watkins,DEM,96,40,11,6,0,0,153
Carbon,Wellington North,State House,,Jerry Anderson,REP,63,28,10,7,0,0,108
Carbon,Wellington North,State House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Sunnyside,Registered Voters,,,,,,,,,,246
Carbon,Sunnyside,Ballots Cast,,,,105,16,9,8,0,0,138
Carbon,Sunnyside,Straight Party,,,CON,0,0,0,0,0,0,0
Carbon,Sunnyside,Straight Party,,,LIB,1,0,0,0,0,0,1
Carbon,Sunnyside,Straight Party,,,DEM,20,4,1,1,0,0,26
Carbon,Sunnyside,Straight Party,,,REP,23,2,5,4,0,0,34
Carbon,Sunnyside,Straight Party,,,JUS,0,0,0,0,0,0,0
Carbon,Sunnyside,Straight Party,,,GRN,0,0,0,0,0,0,0
Carbon,Sunnyside,President,,Jill Stein,GRN,0,0,0,0,0,0,0
Carbon,Sunnyside,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,Sunnyside,President,,Mitt Romney,REP,123,44,16,11,0,0,194
Carbon,Sunnyside,President,,Barack Obama,DEM,34,25,5,2,0,0,66
Carbon,Sunnyside,President,,Gary Johnson,LIB,3,0,0,0,0,0,3
Carbon,Sunnyside,President,,Virgil Goode,CON,0,0,0,0,0,0,0
Carbon,Sunnyside,President,,Ross C. Anderson,JUS,2,0,0,0,0,0,2
Carbon,Sunnyside,President,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Sunnyside,U.S. Senate,,Shaun McCausland,CON,0,0,0,0,0,0,0
Carbon,Sunnyside,U.S. Senate,,Scott Howell,DEM,50,8,3,2,0,0,63
Carbon,Sunnyside,U.S. Senate,,Orrin Hatch,REP,52,7,5,6,0,0,70
Carbon,Sunnyside,U.S. Senate,,Daniel Geery,JUS,0,0,0,0,0,0,0
Carbon,Sunnyside,U.S. Senate,,Bill Barron,,1,0,1,0,0,0,2
Carbon,Sunnyside,U.S. Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Sunnyside,U.S. House,,Jason Chaffetz,REP,50,8,6,5,0,0,69
Carbon,Sunnyside,U.S. House,,Soren Simonsen,DEM,54,7,3,3,0,0,67
Carbon,Sunnyside,U.S. House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Sunnyside,Governor,,Peter Cooke,DEM,47,7,2,3,0,0,59
Carbon,Sunnyside,Governor,,Ken Larsen,LIB,1,1,0,0,0,0,2
Carbon,Sunnyside,Governor,,Kirk Pearson,CON,1,0,0,0,0,0,1
Carbon,Sunnyside,Governor,,Gary Herbert,REP,55,8,7,5,0,0,75
Carbon,Sunnyside,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Sunnyside,Attorney General,,Dee Smith,DEM,52,8,2,1,0,0,63
Carbon,Sunnyside,Attorney General,,John Swallow,REP,43,6,7,5,0,0,61
Carbon,Sunnyside,Attorney General,,W. Andrew McCullough,LIB,9,1,0,2,0,0,12
Carbon,Sunnyside,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Sunnyside,State Auditor,,Mark Sage,DEM,56,9,2,3,0,0,70
Carbon,Sunnyside,State Auditor,,John Dougall,REP,42,6,7,5,0,0,60
Carbon,Sunnyside,State Auditor,,Richard Proctor,CON,5,0,0,0,0,0,5
Carbon,Sunnyside,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Sunnyside,State Treasurer,,Christopher Stout,DEM,54,9,2,3,0,0,68
Carbon,Sunnyside,State Treasurer,,Vincent C. Marcus,LIB,7,1,0,0,0,0,8
Carbon,Sunnyside,State Treasurer,,Richard Ellis,REP,39,6,7,5,0,0,57
Carbon,Sunnyside,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Sunnyside,State Senate,,David Hinkins,REP,61,11,6,5,0,0,83
Carbon,Sunnyside,State Senate,,Michael Binyon,DEM,43,5,3,3,0,0,54
Carbon,Sunnyside,State Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Sunnyside,State House,,Christine Watkins,DEM,69,10,4,3,0,0,86
Carbon,Sunnyside,State House,,Jerry Anderson,REP,36,6,5,5,0,0,52
Carbon,Sunnyside,State House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Helper West,Registered Voters,,,,,,,,,,793
Carbon,Helper West,Ballots Cast,,,,280,136,18,12,0,0,446
Carbon,Helper West,Straight Party,,,CON,3,0,0,0,0,0,3
Carbon,Helper West,Straight Party,,,LIB,7,0,0,0,0,0,7
Carbon,Helper West,Straight Party,,,DEM,67,44,3,1,0,0,115
Carbon,Helper West,Straight Party,,,REP,35,19,2,2,0,0,58
Carbon,Helper West,Straight Party,,,JUS,1,0,0,0,0,0,1
Carbon,Helper West,Straight Party,,,GRN,3,0,0,0,0,0,3
Carbon,Helper West,President,,Jill Stein,GRN,3,0,0,0,0,0,3
Carbon,Helper West,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,Helper West,President,,Mitt Romney,REP,132,57,7,5,0,0,201
Carbon,Helper West,President,,Barack Obama,DEM,124,75,11,6,0,0,216
Carbon,Helper West,President,,Gary Johnson,LIB,9,0,0,1,0,0,10
Carbon,Helper West,President,,Virgil Goode,CON,3,0,0,0,0,0,3
Carbon,Helper West,President,,Ross C. Anderson,JUS,1,1,0,0,0,0,2
Carbon,Helper West,President,,Write-In Votes,,1,1,0,0,0,0,2
Carbon,Helper West,U.S. Senate,,Shaun McCausland,CON,13,0,1,1,0,0,15
Carbon,Helper West,U.S. Senate,,Scott Howell,DEM,138,73,12,6,0,0,229
Carbon,Helper West,U.S. Senate,,Orrin Hatch,REP,115,59,5,5,0,0,184
Carbon,Helper West,U.S. Senate,,Daniel Geery,JUS,3,0,0,0,0,0,3
Carbon,Helper West,U.S. Senate,,Bill Barron,,3,1,0,0,0,0,4
Carbon,Helper West,U.S. Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Helper West,U.S. House,,Jason Chaffetz,REP,125,53,7,6,0,0,191
Carbon,Helper West,U.S. House,,Soren Simonsen,DEM,144,77,11,6,0,0,238
Carbon,Helper West,U.S. House,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,Helper West,Governor,,Peter Cooke,DEM,124,66,9,6,0,0,205
Carbon,Helper West,Governor,,Ken Larsen,LIB,10,1,0,1,0,0,12
Carbon,Helper West,Governor,,Kirk Pearson,CON,7,0,0,0,0,0,7
Carbon,Helper West,Governor,,Gary Herbert,REP,132,65,9,5,0,0,211
Carbon,Helper West,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Helper West,Attorney General,,Dee Smith,DEM,140,72,11,6,0,0,229
Carbon,Helper West,Attorney General,,John Swallow,REP,105,57,7,5,0,0,174
Carbon,Helper West,Attorney General,,W. Andrew McCullough,LIB,24,2,0,1,0,0,27
Carbon,Helper West,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Helper West,State Auditor,,Mark Sage,DEM,141,82,12,6,0,0,241
Carbon,Helper West,State Auditor,,John Dougall,REP,98,47,4,4,0,0,153
Carbon,Helper West,State Auditor,,Richard Proctor,CON,25,0,2,2,0,0,29
Carbon,Helper West,State Auditor,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,Helper West,State Treasurer,,Christopher Stout,DEM,142,69,11,7,0,0,229
Carbon,Helper West,State Treasurer,,Vincent C. Marcus,LIB,19,5,0,1,0,0,25
Carbon,Helper West,State Treasurer,,Richard Ellis,REP,107,53,7,4,0,0,171
Carbon,Helper West,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Helper West,State Senate,,David Hinkins,REP,147,62,8,5,0,0,222
Carbon,Helper West,State Senate,,Michael Binyon,DEM,121,69,10,6,0,0,206
Carbon,Helper West,State Senate,,Write-In Votes,,2,0,0,0,0,0,2
Carbon,Helper West,State House,,Christine Watkins,DEM,188,94,12,5,0,0,299
Carbon,Helper West,State House,,Jerry Anderson,REP,83,38,5,6,0,0,132
Carbon,Helper West,State House,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,East County,Registered Voters,,,,,,,,,,804
Carbon,East County,Ballots Cast,,,,262,195,30,22,0,0,509
Carbon,East County,Straight Party,,,CON,1,0,0,0,0,0,1
Carbon,East County,Straight Party,,,LIB,0,0,0,0,0,0,0
Carbon,East County,Straight Party,,,DEM,23,16,2,0,0,0,41
Carbon,East County,Straight Party,,,REP,45,58,7,6,0,0,116
Carbon,East County,Straight Party,,,JUS,0,0,0,0,0,0,0
Carbon,East County,Straight Party,,,GRN,1,1,0,0,0,0,2
Carbon,East County,President,,Jill Stein,GRN,0,0,0,0,0,0,0
Carbon,East County,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,East County,President,,Mitt Romney,REP,216,149,26,21,0,0,412
Carbon,East County,President,,Barack Obama,DEM,38,41,4,1,0,0,84
Carbon,East County,President,,Gary Johnson,LIB,1,1,0,0,0,0,2
Carbon,East County,President,,Virgil Goode,CON,2,0,0,0,0,0,2
Carbon,East County,President,,Ross C. Anderson,JUS,2,0,0,0,0,0,2
Carbon,East County,President,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,East County,U.S. Senate,,Shaun McCausland,CON,4,3,0,0,0,0,7
Carbon,East County,U.S. Senate,,Scott Howell,DEM,72,55,8,3,0,0,138
Carbon,East County,U.S. Senate,,Orrin Hatch,REP,177,126,20,18,0,0,341
Carbon,East County,U.S. Senate,,Daniel Geery,JUS,2,0,0,0,0,0,2
Carbon,East County,U.S. Senate,,Bill Barron,,4,3,0,1,0,0,8
Carbon,East County,U.S. Senate,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,East County,U.S. House,,Jason Chaffetz,REP,175,128,23,18,0,0,344
Carbon,East County,U.S. House,,Soren Simonsen,DEM,80,50,6,3,0,0,139
Carbon,East County,U.S. House,,Write-In Votes,,0,1,0,0,0,0,1
Carbon,East County,Governor,,Peter Cooke,DEM,67,47,5,4,0,0,123
Carbon,East County,Governor,,Ken Larsen,LIB,5,1,0,0,0,0,6
Carbon,East County,Governor,,Kirk Pearson,CON,4,1,0,1,0,0,6
Carbon,East County,Governor,,Gary Herbert,REP,181,138,24,17,0,0,360
Carbon,East County,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East County,Attorney General,,Dee Smith,DEM,62,51,5,2,0,0,120
Carbon,East County,Attorney General,,John Swallow,REP,181,129,24,20,0,0,354
Carbon,East County,Attorney General,,W. Andrew McCullough,LIB,11,2,0,0,0,0,13
Carbon,East County,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East County,State Auditor,,Mark Sage,DEM,76,52,4,3,0,0,135
Carbon,East County,State Auditor,,John Dougall,REP,162,122,22,18,0,0,324
Carbon,East County,State Auditor,,Richard Proctor,CON,14,10,1,0,0,0,25
Carbon,East County,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East County,State Treasurer,,Christopher Stout,DEM,73,57,6,4,0,0,140
Carbon,East County,State Treasurer,,Vincent C. Marcus,LIB,10,1,1,1,0,0,13
Carbon,East County,State Treasurer,,Richard Ellis,REP,166,124,20,16,0,0,326
Carbon,East County,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East County,State Senate,,David Hinkins,REP,200,145,25,20,0,0,390
Carbon,East County,State Senate,,Michael Binyon,DEM,56,41,4,2,0,0,103
Carbon,East County,State Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East County,State House,,Christine Watkins,DEM,141,83,12,10,0,0,246
Carbon,East County,State House,,Jerry Anderson,REP,117,102,17,12,0,0,248
Carbon,East County,State House,,Write-In Votes,,0,1,0,0,0,0,1
Carbon,East Carbon North,Registered Voters,,,,,,,,,,414
Carbon,East Carbon North,Ballots Cast,,,,179,29,4,10,0,0,222
Carbon,East Carbon North,Straight Party,,,CON,3,0,0,1,0,0,4
Carbon,East Carbon North,Straight Party,,,LIB,1,0,0,0,0,0,1
Carbon,East Carbon North,Straight Party,,,DEM,66,6,1,1,0,0,74
Carbon,East Carbon North,Straight Party,,,REP,32,12,1,3,0,0,48
Carbon,East Carbon North,Straight Party,,,JUS,0,0,0,0,0,0,0
Carbon,East Carbon North,Straight Party,,,GRN,0,0,0,0,0,0,0
Carbon,East Carbon North,President,,Jill Stein,GRN,0,0,0,0,0,0,0
Carbon,East Carbon North,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,East Carbon North,President,,Mitt Romney,REP,80,20,2,8,0,0,110
Carbon,East Carbon North,President,,Barack Obama,DEM,85,9,2,2,0,0,98
Carbon,East Carbon North,President,,Gary Johnson,LIB,4,0,0,0,0,0,4
Carbon,East Carbon North,President,,Virgil Goode,CON,1,0,0,0,0,0,1
Carbon,East Carbon North,President,,Ross C. Anderson,JUS,1,0,0,0,0,0,1
Carbon,East Carbon North,President,,Write-In Votes,,2,0,0,0,0,0,2
Carbon,East Carbon North,U.S. Senate,,Shaun McCausland,CON,2,0,0,0,0,0,2
Carbon,East Carbon North,U.S. Senate,,Scott Howell,DEM,98,9,2,4,0,0,113
Carbon,East Carbon North,U.S. Senate,,Orrin Hatch,REP,70,20,2,5,0,0,97
Carbon,East Carbon North,U.S. Senate,,Daniel Geery,JUS,0,0,0,1,0,0,1
Carbon,East Carbon North,U.S. Senate,,Bill Barron,,2,0,0,0,0,0,2
Carbon,East Carbon North,U.S. Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon North,U.S. House,,Jason Chaffetz,REP,70,20,2,7,0,0,99
Carbon,East Carbon North,U.S. House,,Soren Simonsen,DEM,94,9,2,3,0,0,108
Carbon,East Carbon North,U.S. House,,Write-In Votes,,3,0,0,0,0,0,3
Carbon,East Carbon North,Governor,,Peter Cooke,DEM,92,9,1,1,0,0,103
Carbon,East Carbon North,Governor,,Ken Larsen,LIB,2,0,0,0,0,0,2
Carbon,East Carbon North,Governor,,Kirk Pearson,CON,1,0,0,0,0,0,1
Carbon,East Carbon North,Governor,,Gary Herbert,REP,79,20,3,8,0,0,110
Carbon,East Carbon North,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon North,Attorney General,,Dee Smith,DEM,96,9,2,3,0,0,110
Carbon,East Carbon North,Attorney General,,John Swallow,REP,62,19,2,6,0,0,89
Carbon,East Carbon North,Attorney General,,W. Andrew McCullough,LIB,11,0,0,0,0,0,11
Carbon,East Carbon North,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon North,State Auditor,,Mark Sage,DEM,101,12,3,2,0,0,118
Carbon,East Carbon North,State Auditor,,John Dougall,REP,56,16,1,7,0,0,80
Carbon,East Carbon North,State Auditor,,Richard Proctor,CON,12,0,0,0,0,0,12
Carbon,East Carbon North,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon North,State Treasurer,,Christopher Stout,DEM,101,11,3,3,0,0,118
Carbon,East Carbon North,State Treasurer,,Vincent C. Marcus,LIB,9,0,0,1,0,0,10
Carbon,East Carbon North,State Treasurer,,Richard Ellis,REP,57,17,1,5,0,0,80
Carbon,East Carbon North,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon North,State Senate,,David Hinkins,REP,78,18,2,6,0,0,104
Carbon,East Carbon North,State Senate,,Michael Binyon,DEM,90,10,2,3,0,0,105
Carbon,East Carbon North,State Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon North,State House,,Christine Watkins,DEM,120,11,3,5,0,0,139
Carbon,East Carbon North,State House,,Jerry Anderson,REP,51,18,1,4,0,0,74
Carbon,East Carbon North,State House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon South,Registered Voters,,,,,,,,,,466
Carbon,East Carbon South,Ballots Cast,,,,196,34,3,12,0,0,245
Carbon,East Carbon South,Straight Party,,,CON,1,0,0,0,0,0,1
Carbon,East Carbon South,Straight Party,,,LIB,3,0,0,0,0,0,3
Carbon,East Carbon South,Straight Party,,,DEM,64,12,1,2,0,0,79
Carbon,East Carbon South,Straight Party,,,REP,42,11,0,3,0,0,56
Carbon,East Carbon South,Straight Party,,,JUS,1,0,0,1,0,0,2
Carbon,East Carbon South,Straight Party,,,GRN,2,0,0,0,0,0,2
Carbon,East Carbon South,President,,Jill Stein,GRN,3,0,0,0,0,0,3
Carbon,East Carbon South,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,East Carbon South,President,,Mitt Romney,REP,91,15,2,9,0,0,117
Carbon,East Carbon South,President,,Barack Obama,DEM,84,16,1,2,0,0,103
Carbon,East Carbon South,President,,Gary Johnson,LIB,2,0,0,0,0,0,2
Carbon,East Carbon South,President,,Virgil Goode,CON,1,0,0,0,0,0,1
Carbon,East Carbon South,President,,Ross C. Anderson,JUS,1,0,0,1,0,0,2
Carbon,East Carbon South,President,,Write-In Votes,,1,0,0,0,0,0,1
Carbon,East Carbon South,U.S. Senate,,Shaun McCausland,CON,6,0,0,0,0,0,6
Carbon,East Carbon South,U.S. Senate,,Scott Howell,DEM,87,14,1,3,0,0,105
Carbon,East Carbon South,U.S. Senate,,Orrin Hatch,REP,80,18,2,9,0,0,109
Carbon,East Carbon South,U.S. Senate,,Daniel Geery,JUS,2,0,0,0,0,0,2
Carbon,East Carbon South,U.S. Senate,,Bill Barron,,1,0,0,0,0,0,1
Carbon,East Carbon South,U.S. Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon South,U.S. House,,Jason Chaffetz,REP,82,16,2,8,0,0,108
Carbon,East Carbon South,U.S. House,,Soren Simonsen,DEM,89,17,1,3,0,0,110
Carbon,East Carbon South,U.S. House,,Write-In Votes,,0,0,0,1,0,0,1
Carbon,East Carbon South,Governor,,Peter Cooke,DEM,88,15,1,2,0,0,106
Carbon,East Carbon South,Governor,,Ken Larsen,LIB,5,0,0,1,0,0,6
Carbon,East Carbon South,Governor,,Kirk Pearson,CON,3,0,0,1,0,0,4
Carbon,East Carbon South,Governor,,Gary Herbert,REP,83,17,2,7,0,0,109
Carbon,East Carbon South,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon South,Attorney General,,Dee Smith,DEM,92,20,1,4,0,0,117
Carbon,East Carbon South,Attorney General,,John Swallow,REP,77,11,1,7,0,0,96
Carbon,East Carbon South,Attorney General,,W. Andrew McCullough,LIB,8,0,0,0,0,0,8
Carbon,East Carbon South,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon South,State Auditor,,Mark Sage,DEM,98,16,1,4,0,0,119
Carbon,East Carbon South,State Auditor,,John Dougall,REP,67,14,2,7,0,0,90
Carbon,East Carbon South,State Auditor,,Richard Proctor,CON,10,1,0,0,0,0,11
Carbon,East Carbon South,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon South,State Treasurer,,Christopher Stout,DEM,94,16,2,2,0,0,114
Carbon,East Carbon South,State Treasurer,,Vincent C. Marcus,LIB,11,2,0,0,0,0,13
Carbon,East Carbon South,State Treasurer,,Richard Ellis,REP,67,14,0,9,0,0,90
Carbon,East Carbon South,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon South,State Senate,,David Hinkins,REP,84,15,1,6,0,0,106
Carbon,East Carbon South,State Senate,,Michael Binyon,DEM,93,17,1,3,0,0,114
Carbon,East Carbon South,State Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,East Carbon South,State House,,Christine Watkins,DEM,124,21,2,6,0,0,153
Carbon,East Carbon South,State House,,Jerry Anderson,REP,57,11,1,5,0,0,74
Carbon,East Carbon South,State House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Fairgrounds,Registered Voters,,,,,,,,,,324
Carbon,Fairgrounds,Ballots Cast,,,,104,72,9,3,0,0,188
Carbon,Fairgrounds,Straight Party,,,CON,0,0,0,0,0,0,0
Carbon,Fairgrounds,Straight Party,,,LIB,0,0,0,0,0,0,0
Carbon,Fairgrounds,Straight Party,,,DEM,13,7,0,0,0,0,20
Carbon,Fairgrounds,Straight Party,,,REP,10,13,1,0,0,0,24
Carbon,Fairgrounds,Straight Party,,,JUS,0,0,0,0,0,0,0
Carbon,Fairgrounds,Straight Party,,,GRN,0,1,0,0,0,0,1
Carbon,Fairgrounds,President,,Jill Stein,GRN,0,1,0,0,0,0,1
Carbon,Fairgrounds,President,,Gloria La Riva,,0,0,0,0,0,0,0
Carbon,Fairgrounds,President,,Mitt Romney,REP,70,45,8,0,0,0,123
Carbon,Fairgrounds,President,,Barack Obama,DEM,24,25,1,3,0,0,53
Carbon,Fairgrounds,President,,Gary Johnson,LIB,2,0,0,0,0,0,2
Carbon,Fairgrounds,President,,Virgil Goode,CON,1,0,0,0,0,0,1
Carbon,Fairgrounds,President,,Ross C. Anderson,JUS,3,1,0,0,0,0,4
Carbon,Fairgrounds,President,,Write-In Votes,,3,0,0,0,0,0,3
Carbon,Fairgrounds,U.S. Senate,,Shaun McCausland,CON,2,2,0,0,0,0,4
Carbon,Fairgrounds,U.S. Senate,,Scott Howell,DEM,40,26,2,1,0,0,69
Carbon,Fairgrounds,U.S. Senate,,Orrin Hatch,REP,53,42,6,2,0,0,103
Carbon,Fairgrounds,U.S. Senate,,Daniel Geery,JUS,3,0,0,0,0,0,3
Carbon,Fairgrounds,U.S. Senate,,Bill Barron,,0,0,0,0,0,0,0
Carbon,Fairgrounds,U.S. Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Fairgrounds,U.S. House,,Jason Chaffetz,REP,64,41,8,2,0,0,115
Carbon,Fairgrounds,U.S. House,,Soren Simonsen,DEM,30,25,1,1,0,0,57
Carbon,Fairgrounds,U.S. House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Fairgrounds,Governor,,Peter Cooke,DEM,27,18,0,1,0,0,46
Carbon,Fairgrounds,Governor,,Ken Larsen,LIB,5,0,0,0,0,0,5
Carbon,Fairgrounds,Governor,,Kirk Pearson,CON,3,0,0,0,0,0,3
Carbon,Fairgrounds,Governor,,Gary Herbert,REP,66,53,9,2,0,0,130
Carbon,Fairgrounds,Governor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Fairgrounds,Attorney General,,Dee Smith,DEM,30,25,0,3,0,0,58
Carbon,Fairgrounds,Attorney General,,John Swallow,REP,60,39,6,0,0,0,105
Carbon,Fairgrounds,Attorney General,,W. Andrew McCullough,LIB,7,2,2,0,0,0,11
Carbon,Fairgrounds,Attorney General,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Fairgrounds,State Auditor,,Mark Sage,DEM,37,28,2,3,0,0,70
Carbon,Fairgrounds,State Auditor,,John Dougall,REP,56,37,6,0,0,0,99
Carbon,Fairgrounds,State Auditor,,Richard Proctor,CON,5,3,0,0,0,0,8
Carbon,Fairgrounds,State Auditor,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Fairgrounds,State Treasurer,,Christopher Stout,DEM,39,29,2,3,0,0,73
Carbon,Fairgrounds,State Treasurer,,Vincent C. Marcus,LIB,3,2,0,0,0,0,5
Carbon,Fairgrounds,State Treasurer,,Richard Ellis,REP,55,36,6,0,0,0,97
Carbon,Fairgrounds,State Treasurer,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Fairgrounds,State Senate,,David Hinkins,REP,78,43,7,2,0,0,130
Carbon,Fairgrounds,State Senate,,Michael Binyon,DEM,21,25,1,1,0,0,48
Carbon,Fairgrounds,State Senate,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Fairgrounds,State House,,Christine Watkins,DEM,66,43,6,2,0,0,117
Carbon,Fairgrounds,State House,,Jerry Anderson,REP,33,27,2,1,0,0,63
Carbon,Fairgrounds,State House,,Write-In Votes,,0,0,0,0,0,0,0
Carbon,Castle Heights North,Registered Voters,,,,,,,,,,839
Carbon,Castle Heights North,Ballots Cast,,,,272,207,22,18,0,0,519
Carbon,Castle Heights North,Straight Party,,,CON,1,2,0,0,0,0,3
Carbon,Castle Heights North,Straight Party,,,LIB,0,0,0,1,0,0,1
Carbon,Castle Heights North,Straight Party,,,DEM,16,31,2,2,0,0,51
Carbon,Castle Heights North,Straight Party,,,REP,43,30,5,3,0,0,81
Carbon,Castle Heights North,Straight Party,,,JUS,1,0,0,0,0,0,1
Carbon,Castle Heights North,Straight Party,,,GRN,1,0,0,0,0,0,1
Carbon,Castle Heights North,President,,Jill Stein,GRN,1,0,0,0,0,0,1
