county,precinct,office,district,candidate,party,votes,early_voting,election_day,provisional,mail
Davis,SY09:I-N-,U.S. Senate,,James Arthur Hansen,LIB,5,,,,
Davis,SY10:I-N-,U.S. Senate,,James Arthur Hansen,LIB,4,,,,
Davis,SY11:I-N-,U.S. Senate,,James Arthur Hansen,LIB,9,,,,
Davis,SY12:I-N-,U.S. Senate,,James Arthur Hansen,LIB,12,,,,
Davis,SY13:I-N-,U.S. Senate,,James Arthur Hansen,LIB,14,,,,
Davis,SY14:I-N-,U.S. Senate,,James Arthur Hansen,LIB,4,,,,
Davis,SY15,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,SY16:I-N-,U.S. Senate,,James Arthur Hansen,LIB,8,,,,
Davis,SY17:I-N-,U.S. Senate,,James Arthur Hansen,LIB,7,,,,
Davis,SY18:I-N-,U.S. Senate,,James Arthur Hansen,LIB,6,,,,
Davis,SY19:I-N-,U.S. Senate,,James Arthur Hansen,LIB,7,,,,
Davis,SY20:I-N-,U.S. Senate,,James Arthur Hansen,LIB,5,,,,
Davis,SY21:I-N-,U.S. Senate,,James Arthur Hansen,LIB,6,,,,
Davis,SY22:I-N-,U.S. Senate,,James Arthur Hansen,LIB,7,,,,
Davis,SY23:I-N-,U.S. Senate,,James Arthur Hansen,LIB,2,,,,
Davis,SY24:I-N-,U.S. Senate,,James Arthur Hansen,LIB,16,,,,
Davis,SY25:I-N-,U.S. Senate,,James Arthur Hansen,LIB,12,,,,
Davis,SY26:I-N-,U.S. Senate,,James Arthur Hansen,LIB,6,,,,
Davis,SY27:I-N-,U.S. Senate,,James Arthur Hansen,LIB,9,,,,
Davis,SY28:I-N-,U.S. Senate,,James Arthur Hansen,LIB,5,,,,
Davis,SY29:U-N-,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,SY30:I-N-,U.S. Senate,,James Arthur Hansen,LIB,15,,,,
Davis,SY31:I-N-,U.S. Senate,,James Arthur Hansen,LIB,3,,,,
Davis,SY32:I-N-,U.S. Senate,,James Arthur Hansen,LIB,8,,,,
Davis,SY33:I-N-,U.S. Senate,,James Arthur Hansen,LIB,5,,,,
Davis,SY34:I-N-,U.S. Senate,,James Arthur Hansen,LIB,18,,,,
Davis,SY35:I---,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,SY35:I-N-,U.S. Senate,,James Arthur Hansen,LIB,4,,,,
Davis,SY36:I-N-,U.S. Senate,,James Arthur Hansen,LIB,7,,,,
Davis,SY37:I---,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,SY37:I-N-,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,SY37:U-N-,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,SY38:U-N-,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,WB01:I-S-,U.S. Senate,,James Arthur Hansen,LIB,11,,,,
Davis,WB02:I-S-,U.S. Senate,,James Arthur Hansen,LIB,9,,,,
Davis,WB03:I-S-,U.S. Senate,,James Arthur Hansen,LIB,4,,,,
Davis,WB04:I-S-,U.S. Senate,,James Arthur Hansen,LIB,20,,,,
Davis,WB05:I-S-,U.S. Senate,,James Arthur Hansen,LIB,3,,,,
Davis,WB05:U---,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,WB05:U-S-,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,WB06:I-S-,U.S. Senate,,James Arthur Hansen,LIB,9,,,,
Davis,WP01,U.S. Senate,,James Arthur Hansen,LIB,1,,,,
Davis,WP02:IHN-,U.S. Senate,,James Arthur Hansen,LIB,3,,,,
Davis,WP03:IHN-,U.S. Senate,,James Arthur Hansen,LIB,2,,,,
Davis,WP04:I-N-,U.S. Senate,,James Arthur Hansen,LIB,1,,,,
Davis,WP05:I-N-,U.S. Senate,,James Arthur Hansen,LIB,2,,,,
Davis,WP06:I-N-,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,WP07,U.S. Senate,,James Arthur Hansen,LIB,12,,,,
Davis,WP08:IHN-,U.S. Senate,,James Arthur Hansen,LIB,9,,,,
Davis,WP09:I-N-,U.S. Senate,,James Arthur Hansen,LIB,7,,,,
Davis,WP10:I-N-,U.S. Senate,,James Arthur Hansen,LIB,11,,,,
Davis,WP11:I-N-,U.S. Senate,,James Arthur Hansen,LIB,8,,,,
Davis,WP12:I-N-,U.S. Senate,,James Arthur Hansen,LIB,8,,,,
Davis,WP13:I-N-,U.S. Senate,,James Arthur Hansen,LIB,13,,,,
Davis,WP14:I-N-,U.S. Senate,,James Arthur Hansen,LIB,4,,,,
Davis,WP15:I-N-,U.S. Senate,,James Arthur Hansen,LIB,15,,,,
Davis,WX01:I-S-,U.S. Senate,,James Arthur Hansen,LIB,9,,,,
Davis,WX02:I-S-,U.S. Senate,,James Arthur Hansen,LIB,12,,,,
Davis,WX03:I-S-,U.S. Senate,,James Arthur Hansen,LIB,13,,,,
Davis,WX04:I-S-,U.S. Senate,,James Arthur Hansen,LIB,6,,,,
Davis,WX04:U-S-,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,WX05:I-S-,U.S. Senate,,James Arthur Hansen,LIB,9,,,,
Davis,WX06:I-S-,U.S. Senate,,James Arthur Hansen,LIB,7,,,,
Davis,WX07:I-S-,U.S. Senate,,James Arthur Hansen,LIB,6,,,,
Davis,WX08:I-S-,U.S. Senate,,James Arthur Hansen,LIB,14,,,,
Davis,WX09:I-S-,U.S. Senate,,James Arthur Hansen,LIB,14,,,,
Davis,WX10:I-S-,U.S. Senate,,James Arthur Hansen,LIB,8,,,,
Davis,WX11:I-S-,U.S. Senate,,James Arthur Hansen,LIB,3,,,,
Davis,WX11:IDS-,U.S. Senate,,James Arthur Hansen,LIB,0,,,,
Davis,BO01:I-S-,U.S. Senate,,Mike Lee,REP,152,,,,
Davis,BO02:I-S-,U.S. Senate,,Mike Lee,REP,146,,,,
Davis,BO03:I-S-,U.S. Senate,,Mike Lee,REP,162,,,,
Davis,BO04:I-S-,U.S. Senate,,Mike Lee,REP,171,,,,
Davis,BO05:I-S-,U.S. Senate,,Mike Lee,REP,176,,,,
Davis,BO05:U-S-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,BO06:I-S-,U.S. Senate,,Mike Lee,REP,207,,,,
Davis,BO07:I-S-,U.S. Senate,,Mike Lee,REP,201,,,,
Davis,BO08:I-S-,U.S. Senate,,Mike Lee,REP,262,,,,
Davis,BO09:I-S,U.S. Senate,,Mike Lee,REP,187,,,,
Davis,BO10:I-S-,U.S. Senate,,Mike Lee,REP,250,,,,
Davis,BO11:I-S-,U.S. Senate,,Mike Lee,REP,158,,,,
Davis,BO12:I-S-,U.S. Senate,,Mike Lee,REP,159,,,,
Davis,BO13:I-S-,U.S. Senate,,Mike Lee,REP,214,,,,
Davis,BO14:I-S-,U.S. Senate,,Mike Lee,REP,220,,,,
Davis,BO15:I-S-,U.S. Senate,,Mike Lee,REP,220,,,,
Davis,BO16:I-S-,U.S. Senate,,Mike Lee,REP,163,,,,
Davis,BO17:I-S-,U.S. Senate,,Mike Lee,REP,132,,,,
Davis,BO18:I-S-,U.S. Senate,,Mike Lee,REP,163,,,,
Davis,BO19:I-S-,U.S. Senate,,Mike Lee,REP,176,,,,
Davis,BO20:I-S-,U.S. Senate,,Mike Lee,REP,192,,,,
Davis,BO21:I-S-,U.S. Senate,,Mike Lee,REP,256,,,,
Davis,BO22:I-S-,U.S. Senate,,Mike Lee,REP,263,,,,
Davis,BO23:I-S-,U.S. Senate,,Mike Lee,REP,104,,,,
Davis,BO24:I-S-,U.S. Senate,,Mike Lee,REP,209,,,,
Davis,BO25:I-S-,U.S. Senate,,Mike Lee,REP,209,,,,
Davis,BO26:I-S-,U.S. Senate,,Mike Lee,REP,234,,,,
Davis,BO27:I-S-,U.S. Senate,,Mike Lee,REP,225,,,,
Davis,BO28:I-S-,U.S. Senate,,Mike Lee,REP,200,,,,
Davis,BO29:I-S,U.S. Senate,,Mike Lee,REP,192,,,,
Davis,BO30:I-S-,U.S. Senate,,Mike Lee,REP,185,,,,
Davis,BO31:I-S-,U.S. Senate,,Mike Lee,REP,229,,,,
Davis,BO32:I-S-,U.S. Senate,,Mike Lee,REP,207,,,,
Davis,BO33:IDS-,U.S. Senate,,Mike Lee,REP,184,,,,
Davis,BO34:IDS-,U.S. Senate,,Mike Lee,REP,173,,,,
Davis,BO35:IDS-,U.S. Senate,,Mike Lee,REP,243,,,,
Davis,BO36:I-S-,U.S. Senate,,Mike Lee,REP,209,,,,
Davis,BO37:I-S-,U.S. Senate,,Mike Lee,REP,228,,,,
Davis,BO38:I-S-,U.S. Senate,,Mike Lee,REP,239,,,,
Davis,BO39:I-S-,U.S. Senate,,Mike Lee,REP,229,,,,
Davis,BO40:I-S,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,BO40:IDS-,U.S. Senate,,Mike Lee,REP,216,,,,
Davis,BO41:IDS-,U.S. Senate,,Mike Lee,REP,188,,,,
Davis,BO42:I-S-,U.S. Senate,,Mike Lee,REP,229,,,,
Davis,BO43,U.S. Senate,,Mike Lee,REP,211,,,,
Davis,BO44:I-S-,U.S. Senate,,Mike Lee,REP,279,,,,
Davis,CE01:I-S-,U.S. Senate,,Mike Lee,REP,244,,,,
Davis,CE02:I-S-,U.S. Senate,,Mike Lee,REP,272,,,,
Davis,CE03:I-S-,U.S. Senate,,Mike Lee,REP,292,,,,
Davis,CE04:I-S-,U.S. Senate,,Mike Lee,REP,305,,,,
Davis,CE05:I-S-,U.S. Senate,,Mike Lee,REP,205,,,,
Davis,CE06:I-S-,U.S. Senate,,Mike Lee,REP,237,,,,
Davis,CE07:I-S-,U.S. Senate,,Mike Lee,REP,248,,,,
Davis,CE08:I-S-,U.S. Senate,,Mike Lee,REP,192,,,,
Davis,CE09:I-S-,U.S. Senate,,Mike Lee,REP,207,,,,
Davis,CE10:I-S-,U.S. Senate,,Mike Lee,REP,246,,,,
Davis,CE11:I-S-,U.S. Senate,,Mike Lee,REP,213,,,,
Davis,CE12:I-S-,U.S. Senate,,Mike Lee,REP,256,,,,
Davis,CE13:I-S-,U.S. Senate,,Mike Lee,REP,155,,,,
Davis,CE14:I-S-,U.S. Senate,,Mike Lee,REP,262,,,,
Davis,CE15:I-S-,U.S. Senate,,Mike Lee,REP,198,,,,
Davis,CE16:I-S-,U.S. Senate,,Mike Lee,REP,209,,,,
Davis,CE17:I-S-,U.S. Senate,,Mike Lee,REP,34,,,,
Davis,CE18:I-SA,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,CE18:I-SB,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,CE18:U-S-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,CF01:I-N-,U.S. Senate,,Mike Lee,REP,122,,,,
Davis,CF02:I-N-,U.S. Senate,,Mike Lee,REP,222,,,,
Davis,CF02:U-N-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,CF03:I-N-,U.S. Senate,,Mike Lee,REP,181,,,,
Davis,CF04:I-N-,U.S. Senate,,Mike Lee,REP,11,,,,
Davis,CF05:I-N-,U.S. Senate,,Mike Lee,REP,237,,,,
Davis,CF06:I-N-,U.S. Senate,,Mike Lee,REP,161,,,,
Davis,CF07:I-N-,U.S. Senate,,Mike Lee,REP,108,,,,
Davis,CF08:I-N-,U.S. Senate,,Mike Lee,REP,51,,,,
Davis,CF09:I-N-,U.S. Senate,,Mike Lee,REP,150,,,,
Davis,CF10:I-N-,U.S. Senate,,Mike Lee,REP,197,,,,
Davis,CF11:I-N-,U.S. Senate,,Mike Lee,REP,17,,,,
Davis,CF12:I-N-,U.S. Senate,,Mike Lee,REP,38,,,,
Davis,CF13:I-N-,U.S. Senate,,Mike Lee,REP,175,,,,
Davis,CF14:I-N-,U.S. Senate,,Mike Lee,REP,95,,,,
Davis,CF15:I-N-,U.S. Senate,,Mike Lee,REP,72,,,,
Davis,CF16:I-N-,U.S. Senate,,Mike Lee,REP,247,,,,
Davis,CF17:I-N-,U.S. Senate,,Mike Lee,REP,94,,,,
Davis,CF18:I-N-,U.S. Senate,,Mike Lee,REP,71,,,,
Davis,CF19:I-N-,U.S. Senate,,Mike Lee,REP,52,,,,
Davis,CF20:I-N-,U.S. Senate,,Mike Lee,REP,127,,,,
Davis,CF21:I-N-,U.S. Senate,,Mike Lee,REP,139,,,,
Davis,CF22:I-N-,U.S. Senate,,Mike Lee,REP,173,,,,
Davis,CF23:I-N-,U.S. Senate,,Mike Lee,REP,196,,,,
Davis,CF24:I-N-,U.S. Senate,,Mike Lee,REP,197,,,,
Davis,CL01:I-N-,U.S. Senate,,Mike Lee,REP,236,,,,
Davis,CL02:I-N-,U.S. Senate,,Mike Lee,REP,142,,,,
Davis,CL03:I-N-,U.S. Senate,,Mike Lee,REP,151,,,,
Davis,CL04:I-N-,U.S. Senate,,Mike Lee,REP,200,,,,
Davis,CL05:I-N-,U.S. Senate,,Mike Lee,REP,129,,,,
Davis,CL06:I-N-,U.S. Senate,,Mike Lee,REP,128,,,,
Davis,CL06:IHN-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,CL07:I-N-,U.S. Senate,,Mike Lee,REP,242,,,,
Davis,CL08:I-N-,U.S. Senate,,Mike Lee,REP,155,,,,
Davis,CL09:I-N-,U.S. Senate,,Mike Lee,REP,114,,,,
Davis,CL10:I-N-,U.S. Senate,,Mike Lee,REP,196,,,,
Davis,CL11:I-N-,U.S. Senate,,Mike Lee,REP,216,,,,
Davis,CL12:I-N-,U.S. Senate,,Mike Lee,REP,180,,,,
Davis,CL13:I-N-,U.S. Senate,,Mike Lee,REP,106,,,,
Davis,CL14:I-N-,U.S. Senate,,Mike Lee,REP,167,,,,
Davis,CL15:I-N-,U.S. Senate,,Mike Lee,REP,186,,,,
Davis,CL16:I-N-,U.S. Senate,,Mike Lee,REP,192,,,,
Davis,CL17:I-N-,U.S. Senate,,Mike Lee,REP,241,,,,
Davis,CL18:I-N-,U.S. Senate,,Mike Lee,REP,249,,,,
Davis,CL19:I-N-,U.S. Senate,,Mike Lee,REP,240,,,,
Davis,CL20:I-N-,U.S. Senate,,Mike Lee,REP,236,,,,
Davis,CL21:I-N-,U.S. Senate,,Mike Lee,REP,225,,,,
Davis,CL22:I-N-,U.S. Senate,,Mike Lee,REP,102,,,,
Davis,FA01,U.S. Senate,,Mike Lee,REP,201,,,,
Davis,FA02:IBC-,U.S. Senate,,Mike Lee,REP,245,,,,
Davis,FA03:I-C-,U.S. Senate,,Mike Lee,REP,13,,,,
Davis,FA03:IBC-,U.S. Senate,,Mike Lee,REP,235,,,,
Davis,FA04:IBC-,U.S. Senate,,Mike Lee,REP,264,,,,
Davis,FA05:IBC-,U.S. Senate,,Mike Lee,REP,202,,,,
Davis,FA06:IBC-,U.S. Senate,,Mike Lee,REP,286,,,,
Davis,FA07:I-C-,U.S. Senate,,Mike Lee,REP,224,,,,
Davis,FA08:IBC-,U.S. Senate,,Mike Lee,REP,223,,,,
Davis,FA09:IBC-,U.S. Senate,,Mike Lee,REP,154,,,,
Davis,FA10:I-C-,U.S. Senate,,Mike Lee,REP,125,,,,
Davis,FA11:I-C-,U.S. Senate,,Mike Lee,REP,205,,,,
Davis,FA12:I-C-,U.S. Senate,,Mike Lee,REP,230,,,,
Davis,FA12:U-C-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,FA13:I-C-,U.S. Senate,,Mike Lee,REP,226,,,,
Davis,FA14:I-C-,U.S. Senate,,Mike Lee,REP,233,,,,
Davis,FA15:I-C-,U.S. Senate,,Mike Lee,REP,147,,,,
Davis,FA16:IBC-,U.S. Senate,,Mike Lee,REP,208,,,,
Davis,FA17:IBC-,U.S. Senate,,Mike Lee,REP,214,,,,
Davis,FA18:IBC-,U.S. Senate,,Mike Lee,REP,257,,,,
Davis,FA19:IBC-,U.S. Senate,,Mike Lee,REP,218,,,,
Davis,FA20:IBC-,U.S. Senate,,Mike Lee,REP,191,,,,
Davis,FA21:IBC-,U.S. Senate,,Mike Lee,REP,192,,,,
Davis,FA22:IBC-,U.S. Senate,,Mike Lee,REP,128,,,,
Davis,FA23:IBC-,U.S. Senate,,Mike Lee,REP,265,,,,
Davis,FA24:U-C-,U.S. Senate,,Mike Lee,REP,12,,,,
Davis,FA24:UBC-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,FA25:U-C-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,FA25:UBCA,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,FA25:UBCB,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,FA25:UBCC,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,FA25:UBCD,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,FH01:I-C-,U.S. Senate,,Mike Lee,REP,187,,,,
Davis,FH01,U.S. Senate,,Mike Lee,REP,27,,,,
Davis,FH02:I-C-,U.S. Senate,,Mike Lee,REP,216,,,,
Davis,FH03:I-C-,U.S. Senate,,Mike Lee,REP,217,,,,
Davis,FH04:I-C-,U.S. Senate,,Mike Lee,REP,183,,,,
Davis,FH05:I-C-,U.S. Senate,,Mike Lee,REP,170,,,,
Davis,FH06:I-C-,U.S. Senate,,Mike Lee,REP,244,,,,
Davis,FH07:I-C-,U.S. Senate,,Mike Lee,REP,198,,,,
Davis,FH08:IBC-,U.S. Senate,,Mike Lee,REP,174,,,,
Davis,HA01:U-N-,U.S. Senate,,Mike Lee,REP,21,,,,
Davis,KA01:I-C-,U.S. Senate,,Mike Lee,REP,257,,,,
Davis,KA01:I-N-,U.S. Senate,,Mike Lee,REP,22,,,,
Davis,KA02:I-C-,U.S. Senate,,Mike Lee,REP,256,,,,
Davis,KA02:I-NA,U.S. Senate,,Mike Lee,REP,12,,,,
Davis,KA02:I-NB,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,KA03:I-N-,U.S. Senate,,Mike Lee,REP,249,,,,
Davis,KA04:I-N-,U.S. Senate,,Mike Lee,REP,33,,,,
Davis,KA05:I-N-,U.S. Senate,,Mike Lee,REP,4,,,,
Davis,KA05:U-NT,U.S. Senate,,Mike Lee,REP,162,,,,
Davis,KA06:I-N-,U.S. Senate,,Mike Lee,REP,243,,,,
Davis,KA06:U-NA,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,KA06:U-NB,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,KA07:I---,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,KA07:I-N-,U.S. Senate,,Mike Lee,REP,208,,,,
Davis,KA07:U-N-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,KA08:I-N-,U.S. Senate,,Mike Lee,REP,26,,,,
Davis,KA08:U-N-,U.S. Senate,,Mike Lee,REP,11,,,,
Davis,KA09:I-C-,U.S. Senate,,Mike Lee,REP,232,,,,
Davis,KA10:I-C-,U.S. Senate,,Mike Lee,REP,306,,,,
Davis,KA11:I-C-,U.S. Senate,,Mike Lee,REP,239,,,,
Davis,KA12:I-C-,U.S. Senate,,Mike Lee,REP,211,,,,
Davis,KA12:I-N-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,KA13:I-C-,U.S. Senate,,Mike Lee,REP,330,,,,
Davis,KA14:I-C-,U.S. Senate,,Mike Lee,REP,250,,,,
Davis,KA15:I-C-,U.S. Senate,,Mike Lee,REP,293,,,,
Davis,KA16:I-C-,U.S. Senate,,Mike Lee,REP,304,,,,
Davis,KA17:I-C-,U.S. Senate,,Mike Lee,REP,213,,,,
Davis,KA18:I-C-,U.S. Senate,,Mike Lee,REP,205,,,,
Davis,KA19:I-C-,U.S. Senate,,Mike Lee,REP,196,,,,
Davis,KA20:I-C-,U.S. Senate,,Mike Lee,REP,223,,,,
Davis,KA21:I-C-,U.S. Senate,,Mike Lee,REP,225,,,,
Davis,KA22:I-C-,U.S. Senate,,Mike Lee,REP,223,,,,
Davis,KA23:I-C-,U.S. Senate,,Mike Lee,REP,298,,,,
Davis,KA24:I-C-,U.S. Senate,,Mike Lee,REP,288,,,,
Davis,KA25:I-C-,U.S. Senate,,Mike Lee,REP,240,,,,
Davis,KA26:I-C-,U.S. Senate,,Mike Lee,REP,199,,,,
Davis,KA27:I-C-,U.S. Senate,,Mike Lee,REP,250,,,,
Davis,KA28:I-C-,U.S. Senate,,Mike Lee,REP,207,,,,
Davis,KA29:I-C-,U.S. Senate,,Mike Lee,REP,191,,,,
Davis,KA29:IBC-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,KA30:I-C-,U.S. Senate,,Mike Lee,REP,118,,,,
Davis,KA30:IBCA,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,KA30:IBCB,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,KA31:I-C-,U.S. Senate,,Mike Lee,REP,28,,,,
Davis,KA31:IBC-,U.S. Senate,,Mike Lee,REP,219,,,,
Davis,KA32:IBC-,U.S. Senate,,Mike Lee,REP,230,,,,
Davis,KA33:IBC-,U.S. Senate,,Mike Lee,REP,202,,,,
Davis,KA34:IBC-,U.S. Senate,,Mike Lee,REP,204,,,,
Davis,KA35:IBC-,U.S. Senate,,Mike Lee,REP,144,,,,
Davis,KA36:I-C-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,KA36:IBC-,U.S. Senate,,Mike Lee,REP,207,,,,
Davis,LA01:I-N-,U.S. Senate,,Mike Lee,REP,181,,,,
Davis,LA02,U.S. Senate,,Mike Lee,REP,102,,,,
Davis,LA03:I-N-,U.S. Senate,,Mike Lee,REP,154,,,,
Davis,LA04:I-N-,U.S. Senate,,Mike Lee,REP,260,,,,
Davis,LA05:I-N-,U.S. Senate,,Mike Lee,REP,178,,,,
Davis,LA06:I-NA,U.S. Senate,,Mike Lee,REP,25,,,,
Davis,LA06:I-NB,U.S. Senate,,Mike Lee,REP,187,,,,
Davis,LA06:U,U.S. Senate,,Mike Lee,REP,5,,,,
Davis,LA07:I-N-,U.S. Senate,,Mike Lee,REP,104,,,,
Davis,LA08:I-N-,U.S. Senate,,Mike Lee,REP,75,,,,
Davis,LA09:I-N-,U.S. Senate,,Mike Lee,REP,97,,,,
Davis,LA10:I-N-,U.S. Senate,,Mike Lee,REP,137,,,,
Davis,LA10:U-N-,U.S. Senate,,Mike Lee,REP,8,,,,
Davis,LA11:I-N-,U.S. Senate,,Mike Lee,REP,153,,,,
Davis,LA12:I-N-,U.S. Senate,,Mike Lee,REP,146,,,,
Davis,LA13:I-N-,U.S. Senate,,Mike Lee,REP,193,,,,
Davis,LA14:I-N-,U.S. Senate,,Mike Lee,REP,142,,,,
Davis,LA15:I-N-,U.S. Senate,,Mike Lee,REP,74,,,,
Davis,LA16:I-N-,U.S. Senate,,Mike Lee,REP,170,,,,
Davis,LA17:I-N-,U.S. Senate,,Mike Lee,REP,145,,,,
Davis,LA18:I-N-,U.S. Senate,,Mike Lee,REP,60,,,,
Davis,LA19:I-N-,U.S. Senate,,Mike Lee,REP,190,,,,
Davis,LA20:I-N-,U.S. Senate,,Mike Lee,REP,225,,,,
Davis,LA21:I-N-,U.S. Senate,,Mike Lee,REP,271,,,,
Davis,LA22:I-N-,U.S. Senate,,Mike Lee,REP,303,,,,
Davis,LA23:I-N-,U.S. Senate,,Mike Lee,REP,207,,,,
Davis,LA24:I-N-,U.S. Senate,,Mike Lee,REP,129,,,,
Davis,LA25:I-N-,U.S. Senate,,Mike Lee,REP,175,,,,
Davis,LA26:I-N-,U.S. Senate,,Mike Lee,REP,66,,,,
Davis,LA27:I-N-,U.S. Senate,,Mike Lee,REP,145,,,,
Davis,LA28:I-N-,U.S. Senate,,Mike Lee,REP,62,,,,
Davis,LA29:I-N-,U.S. Senate,,Mike Lee,REP,143,,,,
Davis,LA30:I-N-,U.S. Senate,,Mike Lee,REP,81,,,,
Davis,LA31:I-N-,U.S. Senate,,Mike Lee,REP,144,,,,
Davis,LA32:I-N-,U.S. Senate,,Mike Lee,REP,187,,,,
Davis,LA33:I-N-,U.S. Senate,,Mike Lee,REP,176,,,,
Davis,LA34:I-N-,U.S. Senate,,Mike Lee,REP,197,,,,
Davis,LA35:I-N-,U.S. Senate,,Mike Lee,REP,175,,,,
Davis,LA36:I-N-,U.S. Senate,,Mike Lee,REP,167,,,,
Davis,LA37:I-N-,U.S. Senate,,Mike Lee,REP,259,,,,
Davis,LA38:I-N-,U.S. Senate,,Mike Lee,REP,272,,,,
Davis,LA39:I-N-,U.S. Senate,,Mike Lee,REP,253,,,,
Davis,LA40:I-N-,U.S. Senate,,Mike Lee,REP,198,,,,
Davis,LA41:I-N-,U.S. Senate,,Mike Lee,REP,285,,,,
Davis,LA42:I-N-,U.S. Senate,,Mike Lee,REP,220,,,,
Davis,LA43:I-N-,U.S. Senate,,Mike Lee,REP,83,,,,
Davis,LA44:I-N-,U.S. Senate,,Mike Lee,REP,199,,,,
Davis,LA45:I-N-,U.S. Senate,,Mike Lee,REP,294,,,,
Davis,LA46:I-N-,U.S. Senate,,Mike Lee,REP,265,,,,
Davis,LA47:I-N-,U.S. Senate,,Mike Lee,REP,247,,,,
Davis,LA48:I-N-,U.S. Senate,,Mike Lee,REP,175,,,,
Davis,LA49:I-N-,U.S. Senate,,Mike Lee,REP,188,,,,
Davis,LA50:I-N-,U.S. Senate,,Mike Lee,REP,133,,,,
Davis,LA51:I-N-,U.S. Senate,,Mike Lee,REP,164,,,,
Davis,LA52:I-N-,U.S. Senate,,Mike Lee,REP,93,,,,
Davis,LA53:I-N-,U.S. Senate,,Mike Lee,REP,150,,,,
Davis,LA54:I-N-,U.S. Senate,,Mike Lee,REP,204,,,,
Davis,LA55:I-N-,U.S. Senate,,Mike Lee,REP,285,,,,
Davis,LA56:I-N-,U.S. Senate,,Mike Lee,REP,249,,,,
Davis,LA57:I-N-,U.S. Senate,,Mike Lee,REP,314,,,,
Davis,LA58:I-N-,U.S. Senate,,Mike Lee,REP,163,,,,
Davis,LA59:I-N-,U.S. Senate,,Mike Lee,REP,220,,,,
Davis,LA59:U-N-,U.S. Senate,,Mike Lee,REP,3,,,,
Davis,LA60:I-N-,U.S. Senate,,Mike Lee,REP,187,,,,
Davis,LA60:U-NA,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,LA60:U-NB,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,LA61:I-N-,U.S. Senate,,Mike Lee,REP,196,,,,
Davis,LA61:U-N-,U.S. Senate,,Mike Lee,REP,10,,,,
Davis,LA62:I-N-,U.S. Senate,,Mike Lee,REP,195,,,,
Davis,LA63:I-N-,U.S. Senate,,Mike Lee,REP,258,,,,
Davis,LA64:I-N-,U.S. Senate,,Mike Lee,REP,244,,,,
Davis,LA65:I-N-,U.S. Senate,,Mike Lee,REP,76,,,,
Davis,LA66:I-N-,U.S. Senate,,Mike Lee,REP,214,,,,
Davis,LA67:I-N-,U.S. Senate,,Mike Lee,REP,208,,,,
Davis,LA68:I-N-,U.S. Senate,,Mike Lee,REP,187,,,,
Davis,LA68:U-N-,U.S. Senate,,Mike Lee,REP,3,,,,
Davis,LA69:I-N-,U.S. Senate,,Mike Lee,REP,250,,,,
Davis,LA70:I-N-,U.S. Senate,,Mike Lee,REP,150,,,,
Davis,LA70:U-N-,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,LA70:U-NT,U.S. Senate,,Mike Lee,REP,57,,,,
Davis,LA71:I-N-,U.S. Senate,,Mike Lee,REP,193,,,,
Davis,LA71:U-NA,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,LA71:U-NC,U.S. Senate,,Mike Lee,REP,0,,,,
Davis,LA72:I-C-,U.S. Senate,,Mike Lee,REP,18,,,,
Davis,LA72:I-N-,U.S. Senate,,Mike Lee,REP,188,,,,
