county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day,provisional
Davis,LA46:I-N-,U.S. Senate,,LIB,Craig R. Bowden,8,,,,
Davis,LA47:I-N-,U.S. Senate,,LIB,Craig R. Bowden,6,,,,
Davis,NS01:I-S-,U.S. Senate,,LIB,Craig R. Bowden,13,,,,
Davis,NS02,U.S. Senate,,LIB,Craig R. Bowden,28,,,,
Davis,NS03,U.S. Senate,,LIB,Craig R. Bowden,34,,,,
Davis,NS04:I-S-,U.S. Senate,,LIB,Craig R. Bowden,27,,,,
Davis,NS05,U.S. Senate,,LIB,Craig R. Bowden,2,,,,
Davis,NS06,U.S. Senate,,LIB,Craig R. Bowden,8,,,,
Davis,NS07:UDS-,U.S. Senate,,LIB,Craig R. Bowden,14,,,,
Davis,NS08,U.S. Senate,,LIB,Craig R. Bowden,10,,,,
Davis,NS09:I-S-,U.S. Senate,,LIB,Craig R. Bowden,24,,,,
Davis,NS10:I-S-,U.S. Senate,,LIB,Craig R. Bowden,31,,,,
Davis,NS11:I-S-,U.S. Senate,,LIB,Craig R. Bowden,7,,,,
Davis,SU01:I-N-,U.S. Senate,,LIB,Craig R. Bowden,14,,,,
Davis,SU02:I-N-,U.S. Senate,,LIB,Craig R. Bowden,15,,,,
Davis,SU03:I-N-,U.S. Senate,,LIB,Craig R. Bowden,25,,,,
Davis,SW01,U.S. Senate,,LIB,Craig R. Bowden,25,,,,
Davis,SW02,U.S. Senate,,LIB,Craig R. Bowden,21,,,,
Davis,SW03,U.S. Senate,,LIB,Craig R. Bowden,25,,,,
Davis,SW04:U---,U.S. Senate,,LIB,Craig R. Bowden,0,,,,
Davis,SY01:I-N-,U.S. Senate,,LIB,Craig R. Bowden,20,,,,
Davis,SY02,U.S. Senate,,LIB,Craig R. Bowden,18,,,,
Davis,SY03:I-N-,U.S. Senate,,LIB,Craig R. Bowden,22,,,,
Davis,SY04:I-N-,U.S. Senate,,LIB,Craig R. Bowden,16,,,,
Davis,SY05:I-N-,U.S. Senate,,LIB,Craig R. Bowden,14,,,,
Davis,SY06:I-N-,U.S. Senate,,LIB,Craig R. Bowden,6,,,,
Davis,SY07:I-N-,U.S. Senate,,LIB,Craig R. Bowden,11,,,,
Davis,SY08:I-N-,U.S. Senate,,LIB,Craig R. Bowden,17,,,,
Davis,SY09,U.S. Senate,,LIB,Craig R. Bowden,5,,,,
Davis,SY10:I-N-,U.S. Senate,,LIB,Craig R. Bowden,6,,,,
Davis,SY11,U.S. Senate,,LIB,Craig R. Bowden,8,,,,
Davis,SY12:I-N-,U.S. Senate,,LIB,Craig R. Bowden,11,,,,
Davis,SY13:I-N-,U.S. Senate,,LIB,Craig R. Bowden,21,,,,
Davis,SY14:I-N-,U.S. Senate,,LIB,Craig R. Bowden,16,,,,
Davis,SY15:I-N-,U.S. Senate,,LIB,Craig R. Bowden,0,,,,
Davis,SY16:I-N-,U.S. Senate,,LIB,Craig R. Bowden,14,,,,
Davis,SY17:I-N-,U.S. Senate,,LIB,Craig R. Bowden,16,,,,
Davis,SY18:I-N-,U.S. Senate,,LIB,Craig R. Bowden,21,,,,
Davis,SY19:I-N-,U.S. Senate,,LIB,Craig R. Bowden,18,,,,
Davis,WB01:I-S-,U.S. Senate,,LIB,Craig R. Bowden,9,,,,
Davis,WB02:I-S-,U.S. Senate,,LIB,Craig R. Bowden,11,,,,
Davis,WB03:I-S-,U.S. Senate,,LIB,Craig R. Bowden,19,,,,
Davis,WB04,U.S. Senate,,LIB,Craig R. Bowden,4,,,,
Davis,WP01:I-N-,U.S. Senate,,LIB,Craig R. Bowden,22,,,,
Davis,WP02,U.S. Senate,,LIB,Craig R. Bowden,17,,,,
Davis,WP03:I-N-,U.S. Senate,,LIB,Craig R. Bowden,12,,,,
Davis,WP04:I-N-,U.S. Senate,,LIB,Craig R. Bowden,16,,,,
Davis,WP05,U.S. Senate,,LIB,Craig R. Bowden,15,,,,
Davis,WP06:I-N-,U.S. Senate,,LIB,Craig R. Bowden,16,,,,
Davis,WP07,U.S. Senate,,LIB,Craig R. Bowden,6,,,,
Davis,WP08:I-N-,U.S. Senate,,LIB,Craig R. Bowden,13,,,,
Davis,WX01,U.S. Senate,,LIB,Craig R. Bowden,12,,,,
Davis,WX02:I-S-,U.S. Senate,,LIB,Craig R. Bowden,19,,,,
Davis,WX03:I-S-,U.S. Senate,,LIB,Craig R. Bowden,20,,,,
Davis,WX04,U.S. Senate,,LIB,Craig R. Bowden,6,,,,
Davis,WX05:I-S-,U.S. Senate,,LIB,Craig R. Bowden,20,,,,
Davis,WX06,U.S. Senate,,LIB,Craig R. Bowden,6,,,,
Davis,WX07:I-S-,U.S. Senate,,LIB,Craig R. Bowden,21,,,,
Davis,BO01:I-S-,U.S. Senate,,IAP,Reed C. McCandless,11,,,,
Davis,BO02:I-S-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,BO03:I-S-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,BO04,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,BO05:I-S-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,BO06:I-S-,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,BO07:I-S-,U.S. Senate,,IAP,Reed C. McCandless,12,,,,
Davis,BO08:I-S-,U.S. Senate,,IAP,Reed C. McCandless,14,,,,
Davis,BO09:I-S-,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,BO10,U.S. Senate,,IAP,Reed C. McCandless,11,,,,
Davis,BO11:I-S-,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,BO12:I-S-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,BO13:I-S-,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,BO14:I-S-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,BO15:I-S-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,BO16:I-S-,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,BO17,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,BO18,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,BO19:I-S-,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,BO20:I-S-,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,BO21:I-S-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,BO22:I-S-,U.S. Senate,,IAP,Reed C. McCandless,2,,,,
Davis,BO23,U.S. Senate,,IAP,Reed C. McCandless,16,,,,
Davis,BO24:I-S-,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,BO25,U.S. Senate,,IAP,Reed C. McCandless,18,,,,
Davis,BO26:IDS-,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,BO27:I-S-,U.S. Senate,,IAP,Reed C. McCandless,2,,,,
Davis,BO28,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,BO29,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,BO30,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,BO31,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,BO32:I-S-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,BO33:I-S-,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,CE01:I-S-,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,CE02,U.S. Senate,,IAP,Reed C. McCandless,0,,,,
Davis,CE03:I-S-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,CE04,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,CE05,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,CE06:I-S-,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,CE07:I-S-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,CE08,U.S. Senate,,IAP,Reed C. McCandless,1,,,,
Davis,CE09:I-S-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,CE10:I-S-,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,CE11,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,CE12:I-S-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,CF01:I-N-,U.S. Senate,,IAP,Reed C. McCandless,11,,,,
Davis,CF02:I-N-,U.S. Senate,,IAP,Reed C. McCandless,11,,,,
Davis,CF03:I-N-,U.S. Senate,,IAP,Reed C. McCandless,12,,,,
Davis,CF04:I-N-,U.S. Senate,,IAP,Reed C. McCandless,17,,,,
Davis,CF05:I-N-,U.S. Senate,,IAP,Reed C. McCandless,18,,,,
Davis,CF06:I-N-,U.S. Senate,,IAP,Reed C. McCandless,20,,,,
Davis,CF07:I-N-,U.S. Senate,,IAP,Reed C. McCandless,16,,,,
Davis,CF08:I-N-,U.S. Senate,,IAP,Reed C. McCandless,21,,,,
Davis,CF09:I-N-,U.S. Senate,,IAP,Reed C. McCandless,15,,,,
Davis,CF10,U.S. Senate,,IAP,Reed C. McCandless,26,,,,
Davis,CF11:I-N-,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,CF12:I-N-,U.S. Senate,,IAP,Reed C. McCandless,14,,,,
Davis,CF13:I-N-,U.S. Senate,,IAP,Reed C. McCandless,1,,,,
Davis,CF14:I-N-,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,CF15:I-N-,U.S. Senate,,IAP,Reed C. McCandless,1,,,,
Davis,CF16:I-N-,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,CF17:I-N-,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,CL01:I-N-,U.S. Senate,,IAP,Reed C. McCandless,31,,,,
Davis,CL02:I-N-,U.S. Senate,,IAP,Reed C. McCandless,17,,,,
Davis,CL03,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,CL04:I-N-,U.S. Senate,,IAP,Reed C. McCandless,13,,,,
Davis,CL05:I-N-,U.S. Senate,,IAP,Reed C. McCandless,0,,,,
Davis,CL06:I-N-,U.S. Senate,,IAP,Reed C. McCandless,21,,,,
Davis,CL07:I-N-,U.S. Senate,,IAP,Reed C. McCandless,11,,,,
Davis,CL08:I-N-,U.S. Senate,,IAP,Reed C. McCandless,20,,,,
Davis,CL09:I-N-,U.S. Senate,,IAP,Reed C. McCandless,17,,,,
Davis,CL10:I-N-,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,CL11:I-N-,U.S. Senate,,IAP,Reed C. McCandless,11,,,,
Davis,CL12:I-N-,U.S. Senate,,IAP,Reed C. McCandless,20,,,,
Davis,CL13:I-N-,U.S. Senate,,IAP,Reed C. McCandless,11,,,,
Davis,FA01,U.S. Senate,,IAP,Reed C. McCandless,2,,,,
Davis,FA02,U.S. Senate,,IAP,Reed C. McCandless,13,,,,
Davis,FA03:I-C-,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,FA04,U.S. Senate,,IAP,Reed C. McCandless,2,,,,
Davis,FA05:IBC-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,FA06,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,FA07:IBC-,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,FA08,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,FA09:IBC-,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,FA10,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,FA11:IBC-,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,FA12,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,FA13:IBC-,U.S. Senate,,IAP,Reed C. McCandless,2,,,,
Davis,FA14:I-C-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,FA15:IBC-,U.S. Senate,,IAP,Reed C. McCandless,1,,,,
Davis,FA16:IBC-,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,FH01:I-C-,U.S. Senate,,IAP,Reed C. McCandless,1,,,,
Davis,FH02,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,FH03,U.S. Senate,,IAP,Reed C. McCandless,14,,,,
Davis,FH04,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,FH05:I-C-,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,HA01,U.S. Senate,,IAP,Reed C. McCandless,0,,,,
Davis,HA02,U.S. Senate,,IAP,Reed C. McCandless,0,,,,
Davis,HA03:U-N-,U.S. Senate,,IAP,Reed C. McCandless,0,,,,
Davis,KA01:I-C-,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,KA02:I-C-,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,KA03:I-C-,U.S. Senate,,IAP,Reed C. McCandless,15,,,,
Davis,KA04:I-C-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,KA05,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,KA06,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,KA07:I-C-,U.S. Senate,,IAP,Reed C. McCandless,2,,,,
Davis,KA08,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,KA09,U.S. Senate,,IAP,Reed C. McCandless,1,,,,
Davis,KA10:I-C-,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,KA11,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,KA12,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,KA13:IBC-,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,KA14,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,KA15:IBC-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,KA16:IBC-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,KA17,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,KA18:I-C-,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,KA19,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,KA20,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,KA21,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,KA22:I-C-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,LA01,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,LA02,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,LA03:I-N-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,LA04,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,LA05:I-N-,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,LA06:I-N-,U.S. Senate,,IAP,Reed C. McCandless,13,,,,
Davis,LA07:I-N-,U.S. Senate,,IAP,Reed C. McCandless,12,,,,
Davis,LA08:I-N-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,LA09,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,LA10:I-N-,U.S. Senate,,IAP,Reed C. McCandless,14,,,,
Davis,LA11:I-N-,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,LA12:I-N-,U.S. Senate,,IAP,Reed C. McCandless,13,,,,
Davis,LA13:I-N-,U.S. Senate,,IAP,Reed C. McCandless,11,,,,
Davis,LA14:I-N-,U.S. Senate,,IAP,Reed C. McCandless,11,,,,
Davis,LA15:I-N-,U.S. Senate,,IAP,Reed C. McCandless,15,,,,
Davis,LA16:I-N-,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,LA17:I-N-,U.S. Senate,,IAP,Reed C. McCandless,13,,,,
Davis,LA18:I-N-,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,LA19:I-N-,U.S. Senate,,IAP,Reed C. McCandless,14,,,,
Davis,LA20:I-N-,U.S. Senate,,IAP,Reed C. McCandless,12,,,,
Davis,LA21:I-N-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,LA22:I-N-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,LA23:I-N-,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,LA24,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,LA25:I-N-,U.S. Senate,,IAP,Reed C. McCandless,0,,,,
Davis,LA26:I-N-,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,LA27:I-N-,U.S. Senate,,IAP,Reed C. McCandless,18,,,,
Davis,LA28:I-N-,U.S. Senate,,IAP,Reed C. McCandless,14,,,,
Davis,LA29:I-N-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,LA30:I-N-,U.S. Senate,,IAP,Reed C. McCandless,20,,,,
Davis,LA31:I-N-,U.S. Senate,,IAP,Reed C. McCandless,14,,,,
Davis,LA32:I-N-,U.S. Senate,,IAP,Reed C. McCandless,14,,,,
Davis,LA33,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,LA34,U.S. Senate,,IAP,Reed C. McCandless,1,,,,
Davis,LA35,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,LA36,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,LA37,U.S. Senate,,IAP,Reed C. McCandless,2,,,,
Davis,LA38,U.S. Senate,,IAP,Reed C. McCandless,15,,,,
Davis,LA39,U.S. Senate,,IAP,Reed C. McCandless,23,,,,
Davis,LA40:I-N-,U.S. Senate,,IAP,Reed C. McCandless,15,,,,
Davis,LA41,U.S. Senate,,IAP,Reed C. McCandless,12,,,,
Davis,LA42:I-N-,U.S. Senate,,IAP,Reed C. McCandless,15,,,,
Davis,LA43:I-N-,U.S. Senate,,IAP,Reed C. McCandless,17,,,,
Davis,LA44,U.S. Senate,,IAP,Reed C. McCandless,2,,,,
Davis,LA45:I-N-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,LA46:I-N-,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,LA47:I-N-,U.S. Senate,,IAP,Reed C. McCandless,2,,,,
Davis,NS01:I-S-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,NS02,U.S. Senate,,IAP,Reed C. McCandless,23,,,,
Davis,NS03,U.S. Senate,,IAP,Reed C. McCandless,12,,,,
Davis,NS04:I-S-,U.S. Senate,,IAP,Reed C. McCandless,19,,,,
Davis,NS05,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,NS06,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,NS07:UDS-,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,NS08,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,NS09:I-S-,U.S. Senate,,IAP,Reed C. McCandless,15,,,,
Davis,NS10:I-S-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,NS11:I-S-,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,SU01:I-N-,U.S. Senate,,IAP,Reed C. McCandless,16,,,,
Davis,SU02:I-N-,U.S. Senate,,IAP,Reed C. McCandless,25,,,,
Davis,SU03:I-N-,U.S. Senate,,IAP,Reed C. McCandless,20,,,,
Davis,SW01,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,SW02,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,SW03,U.S. Senate,,IAP,Reed C. McCandless,14,,,,
Davis,SW04:U---,U.S. Senate,,IAP,Reed C. McCandless,0,,,,
Davis,SY01:I-N-,U.S. Senate,,IAP,Reed C. McCandless,13,,,,
Davis,SY02,U.S. Senate,,IAP,Reed C. McCandless,16,,,,
Davis,SY03:I-N-,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,SY04:I-N-,U.S. Senate,,IAP,Reed C. McCandless,15,,,,
Davis,SY05:I-N-,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,SY06:I-N-,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,SY07:I-N-,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,SY08:I-N-,U.S. Senate,,IAP,Reed C. McCandless,11,,,,
Davis,SY09,U.S. Senate,,IAP,Reed C. McCandless,3,,,,
Davis,SY10:I-N-,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,SY11,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,SY12:I-N-,U.S. Senate,,IAP,Reed C. McCandless,2,,,,
Davis,SY13:I-N-,U.S. Senate,,IAP,Reed C. McCandless,17,,,,
Davis,SY14:I-N-,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,SY15:I-N-,U.S. Senate,,IAP,Reed C. McCandless,0,,,,
Davis,SY16:I-N-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,SY17:I-N-,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,SY18:I-N-,U.S. Senate,,IAP,Reed C. McCandless,8,,,,
Davis,SY19:I-N-,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,WB01:I-S-,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,WB02:I-S-,U.S. Senate,,IAP,Reed C. McCandless,16,,,,
Davis,WB03:I-S-,U.S. Senate,,IAP,Reed C. McCandless,7,,,,
Davis,WB04,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,WP01:I-N-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,WP02,U.S. Senate,,IAP,Reed C. McCandless,15,,,,
Davis,WP03:I-N-,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,WP04:I-N-,U.S. Senate,,IAP,Reed C. McCandless,18,,,,
Davis,WP05,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,WP06:I-N-,U.S. Senate,,IAP,Reed C. McCandless,13,,,,
Davis,WP07,U.S. Senate,,IAP,Reed C. McCandless,5,,,,
Davis,WP08:I-N-,U.S. Senate,,IAP,Reed C. McCandless,9,,,,
Davis,WX01,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,WX02:I-S-,U.S. Senate,,IAP,Reed C. McCandless,6,,,,
Davis,WX03:I-S-,U.S. Senate,,IAP,Reed C. McCandless,18,,,,
Davis,WX04,U.S. Senate,,IAP,Reed C. McCandless,10,,,,
Davis,WX05:I-S-,U.S. Senate,,IAP,Reed C. McCandless,17,,,,
Davis,WX06,U.S. Senate,,IAP,Reed C. McCandless,4,,,,
Davis,WX07:I-S-,U.S. Senate,,IAP,Reed C. McCandless,12,,,,
Davis,BO01:I-S-,U.S. Senate,,DEM,Jenny Wilson,196,,,,
Davis,BO02:I-S-,U.S. Senate,,DEM,Jenny Wilson,166,,,,
Davis,BO03:I-S-,U.S. Senate,,DEM,Jenny Wilson,149,,,,
Davis,BO04,U.S. Senate,,DEM,Jenny Wilson,156,,,,
Davis,BO05:I-S-,U.S. Senate,,DEM,Jenny Wilson,104,,,,
Davis,BO06:I-S-,U.S. Senate,,DEM,Jenny Wilson,216,,,,
Davis,BO07:I-S-,U.S. Senate,,DEM,Jenny Wilson,228,,,,
Davis,BO08:I-S-,U.S. Senate,,DEM,Jenny Wilson,168,,,,
Davis,BO09:I-S-,U.S. Senate,,DEM,Jenny Wilson,134,,,,
Davis,BO10,U.S. Senate,,DEM,Jenny Wilson,105,,,,
Davis,BO11:I-S-,U.S. Senate,,DEM,Jenny Wilson,121,,,,
Davis,BO12:I-S-,U.S. Senate,,DEM,Jenny Wilson,162,,,,
Davis,BO13:I-S-,U.S. Senate,,DEM,Jenny Wilson,135,,,,
Davis,BO14:I-S-,U.S. Senate,,DEM,Jenny Wilson,109,,,,
Davis,BO15:I-S-,U.S. Senate,,DEM,Jenny Wilson,113,,,,
Davis,BO16:I-S-,U.S. Senate,,DEM,Jenny Wilson,181,,,,
Davis,BO17,U.S. Senate,,DEM,Jenny Wilson,124,,,,
Davis,BO18,U.S. Senate,,DEM,Jenny Wilson,199,,,,
Davis,BO19:I-S-,U.S. Senate,,DEM,Jenny Wilson,176,,,,
Davis,BO20:I-S-,U.S. Senate,,DEM,Jenny Wilson,130,,,,
Davis,BO21:I-S-,U.S. Senate,,DEM,Jenny Wilson,200,,,,
Davis,BO22:I-S-,U.S. Senate,,DEM,Jenny Wilson,194,,,,
Davis,BO23,U.S. Senate,,DEM,Jenny Wilson,257,,,,
Davis,BO24:I-S-,U.S. Senate,,DEM,Jenny Wilson,93,,,,
Davis,BO25,U.S. Senate,,DEM,Jenny Wilson,235,,,,
Davis,BO26:IDS-,U.S. Senate,,DEM,Jenny Wilson,190,,,,
Davis,BO27:I-S-,U.S. Senate,,DEM,Jenny Wilson,110,,,,
Davis,BO28,U.S. Senate,,DEM,Jenny Wilson,169,,,,
Davis,BO29,U.S. Senate,,DEM,Jenny Wilson,138,,,,
Davis,BO30,U.S. Senate,,DEM,Jenny Wilson,59,,,,
Davis,BO31,U.S. Senate,,DEM,Jenny Wilson,107,,,,
Davis,BO32:I-S-,U.S. Senate,,DEM,Jenny Wilson,179,,,,
Davis,BO33:I-S-,U.S. Senate,,DEM,Jenny Wilson,95,,,,
Davis,CE01:I-S-,U.S. Senate,,DEM,Jenny Wilson,184,,,,
Davis,CE02,U.S. Senate,,DEM,Jenny Wilson,100,,,,
Davis,CE03:I-S-,U.S. Senate,,DEM,Jenny Wilson,141,,,,
Davis,CE04,U.S. Senate,,DEM,Jenny Wilson,110,,,,
Davis,CE05,U.S. Senate,,DEM,Jenny Wilson,99,,,,
Davis,CE06:I-S-,U.S. Senate,,DEM,Jenny Wilson,191,,,,
Davis,CE07:I-S-,U.S. Senate,,DEM,Jenny Wilson,138,,,,
Davis,CE08,U.S. Senate,,DEM,Jenny Wilson,82,,,,
Davis,CE09:I-S-,U.S. Senate,,DEM,Jenny Wilson,141,,,,
Davis,CE10:I-S-,U.S. Senate,,DEM,Jenny Wilson,134,,,,
Davis,CE11,U.S. Senate,,DEM,Jenny Wilson,179,,,,
Davis,CE12:I-S-,U.S. Senate,,DEM,Jenny Wilson,128,,,,
Davis,CF01:I-N-,U.S. Senate,,DEM,Jenny Wilson,134,,,,
Davis,CF02:I-N-,U.S. Senate,,DEM,Jenny Wilson,121,,,,
Davis,CF03:I-N-,U.S. Senate,,DEM,Jenny Wilson,106,,,,
Davis,CF04:I-N-,U.S. Senate,,DEM,Jenny Wilson,236,,,,
Davis,CF05:I-N-,U.S. Senate,,DEM,Jenny Wilson,158,,,,
Davis,CF06:I-N-,U.S. Senate,,DEM,Jenny Wilson,187,,,,
Davis,CF07:I-N-,U.S. Senate,,DEM,Jenny Wilson,129,,,,
Davis,CF08:I-N-,U.S. Senate,,DEM,Jenny Wilson,134,,,,
Davis,CF09:I-N-,U.S. Senate,,DEM,Jenny Wilson,122,,,,
Davis,CF10,U.S. Senate,,DEM,Jenny Wilson,190,,,,
Davis,CF11:I-N-,U.S. Senate,,DEM,Jenny Wilson,137,,,,
Davis,CF12:I-N-,U.S. Senate,,DEM,Jenny Wilson,202,,,,
Davis,CF13:I-N-,U.S. Senate,,DEM,Jenny Wilson,12,,,,
Davis,CF14:I-N-,U.S. Senate,,DEM,Jenny Wilson,13,,,,
Davis,CF15:I-N-,U.S. Senate,,DEM,Jenny Wilson,11,,,,
Davis,CF16:I-N-,U.S. Senate,,DEM,Jenny Wilson,118,,,,
Davis,CF17:I-N-,U.S. Senate,,DEM,Jenny Wilson,109,,,,
Davis,CL01:I-N-,U.S. Senate,,DEM,Jenny Wilson,187,,,,
Davis,CL02:I-N-,U.S. Senate,,DEM,Jenny Wilson,140,,,,
