county,office,district,party,candidate,precinct,votes,absentee,mail,election_day,provisional
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 01,110,0,97,0,13
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 02,157,0,141,0,16
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 03,176,0,154,0,22
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 04,151,0,134,0,17
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 05,275,0,255,2,18
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 06,147,0,133,0,14
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 07,95,0,83,0,12
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 08,74,0,66,0,8
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 09,160,0,147,0,13
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 10,110,0,97,0,13
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 11,92,0,83,0,9
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 12,90,0,69,0,21
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 13,248,0,236,0,12
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 14,189,0,178,0,11
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 15,105,0,82,0,23
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 16,157,0,144,0,13
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 17,124,0,109,0,15
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 18,60,0,50,0,10
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 19,57,0,53,0,4
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 20,195,0,177,0,18
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 21,162,0,160,0,2
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 22,213,0,201,0,12
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 23,122,0,86,0,36
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 24,103,0,92,0,11
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 25,132,0,120,0,12
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 26,112,0,106,0,6
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 27,131,0,109,1,21
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 28,47,0,40,0,7
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 29,209,0,205,0,4
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 30,138,0,122,0,16
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 31,114,0,100,0,14
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 32,77,0,72,0,5
Cache,State Auditor,,DEM,Mike Mitchell,LOGAN 33,134,0,127,0,7
Cache,State Auditor,,DEM,Mike Mitchell,AMALGA,30,0,29,0,1
Cache,State Auditor,,DEM,Mike Mitchell,BENSON,49,0,49,0,0
Cache,State Auditor,,DEM,Mike Mitchell,CLARKSTON,51,0,50,0,1
Cache,State Auditor,,DEM,Mike Mitchell,COLLEGE/YOUNG WARD,70,0,67,0,3
Cache,State Auditor,,DEM,Mike Mitchell,CORNISH,17,0,15,0,2
Cache,State Auditor,,DEM,Mike Mitchell,COVE,39,0,38,0,1
Cache,State Auditor,,DEM,Mike Mitchell,HYDE PARK 01,190,0,182,0,8
Cache,State Auditor,,DEM,Mike Mitchell,HYDE PARK 02,191,0,185,0,6
Cache,State Auditor,,DEM,Mike Mitchell,HYRUM 01,132,0,119,0,13
Cache,State Auditor,,DEM,Mike Mitchell,HYRUM 02,57,0,53,0,4
Cache,State Auditor,,DEM,Mike Mitchell,HYRUM 03,95,0,87,0,8
Cache,State Auditor,,DEM,Mike Mitchell,HYRUM 04,119,0,108,0,11
Cache,State Auditor,,DEM,Mike Mitchell,HYRUM 05,78,0,67,0,11
Cache,State Auditor,,DEM,Mike Mitchell,LEWISTON 01,61,0,60,0,1
Cache,State Auditor,,DEM,Mike Mitchell,LEWISTON 02,26,0,26,0,0
Cache,State Auditor,,DEM,Mike Mitchell,MENDON 01,15,0,14,0,1
Cache,State Auditor,,DEM,Mike Mitchell,MENDON 02,139,0,136,0,3
Cache,State Auditor,,DEM,Mike Mitchell,MILLVILLE 17,12,0,11,0,1
Cache,State Auditor,,DEM,Mike Mitchell,MILLVILLE 25,119,0,113,0,6
Cache,State Auditor,,DEM,Mike Mitchell,NEWTON,78,0,75,0,3
Cache,State Auditor,,DEM,Mike Mitchell,NIBLEY 01,135,0,110,0,25
Cache,State Auditor,,DEM,Mike Mitchell,NIBLEY 03,125,0,118,0,7
Cache,State Auditor,,DEM,Mike Mitchell,Nibley 17,93,0,87,0,6
Cache,State Auditor,,DEM,Mike Mitchell,Nibley 25,2,0,1,0,1
Cache,State Auditor,,DEM,Mike Mitchell,NORTH LOGAN 01,190,0,162,0,28
Cache,State Auditor,,DEM,Mike Mitchell,NORTH LOGAN 02,121,0,111,0,10
Cache,State Auditor,,DEM,Mike Mitchell,NORTH LOGAN 03,102,0,98,0,4
Cache,State Auditor,,DEM,Mike Mitchell,NORTH LOGAN 04,144,0,137,0,7
Cache,State Auditor,,DEM,Mike Mitchell,NORTH LOGAN 05,158,0,153,0,5
Cache,State Auditor,,DEM,Mike Mitchell,NORTH LOGAN 06,152,0,146,0,6
Cache,State Auditor,,DEM,Mike Mitchell,PARADISE,122,0,119,0,3
Cache,State Auditor,,DEM,Mike Mitchell,PROVIDENCE 01,106,0,98,0,8
Cache,State Auditor,,DEM,Mike Mitchell,PROVIDENCE 02,179,0,174,0,5
Cache,State Auditor,,DEM,Mike Mitchell,PROVIDENCE 03,114,0,113,0,1
Cache,State Auditor,,DEM,Mike Mitchell,PROVIDENCE 04,123,0,119,0,4
Cache,State Auditor,,DEM,Mike Mitchell,PROVIDENCE 05,100,0,95,0,5
Cache,State Auditor,,DEM,Mike Mitchell,RICHMOND 01,95,0,88,0,7
Cache,State Auditor,,DEM,Mike Mitchell,RICHMOND 02,114,0,109,0,5
Cache,State Auditor,,DEM,Mike Mitchell,RIVER HEIGHTS 01,112,0,107,0,5
Cache,State Auditor,,DEM,Mike Mitchell,RIVER HEIGHTS 02,119,0,117,0,2
Cache,State Auditor,,DEM,Mike Mitchell,SMITHFIELD 01,76,0,66,0,10
Cache,State Auditor,,DEM,Mike Mitchell,SMITHFIELD 02,100,0,93,0,7
Cache,State Auditor,,DEM,Mike Mitchell,SMITHFIELD 03,162,0,148,0,14
Cache,State Auditor,,DEM,Mike Mitchell,SMITHFIELD 04,102,0,93,0,9
Cache,State Auditor,,DEM,Mike Mitchell,SMITHFIELD 05,99,0,89,0,10
Cache,State Auditor,,DEM,Mike Mitchell,SMITHFIELD 06,86,0,79,0,7
Cache,State Auditor,,DEM,Mike Mitchell,SMITHFIELD 07,128,0,115,0,13
Cache,State Auditor,,DEM,Mike Mitchell,TRENTON,37,0,32,0,5
Cache,State Auditor,,DEM,Mike Mitchell,WELLSVILLE 01,39,0,37,0,2
Cache,State Auditor,,DEM,Mike Mitchell,WELLSVILLE 02,87,0,84,0,3
Cache,State Auditor,,DEM,Mike Mitchell,WELLSVILLE 03,46,0,45,0,1
Cache,State Auditor,,DEM,Mike Mitchell,WELLSVILLE 04,86,0,84,0,2
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 01,44,0,38,0,6
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 02,42,0,38,0,4
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 03,31,0,29,0,2
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 04,43,0,34,0,9
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 05,59,0,56,0,3
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 06,41,0,36,0,5
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 07,24,0,16,0,8
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 08,32,0,27,0,5
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 09,39,0,34,0,5
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 10,19,0,11,0,8
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 11,30,0,23,0,7
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 12,18,0,14,0,4
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 13,42,0,37,0,5
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 14,19,0,15,0,4
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 15,25,0,22,0,3
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 16,37,0,34,0,3
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 17,51,0,46,0,5
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 18,29,0,17,0,12
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 19,35,0,29,0,6
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 20,33,0,27,0,6
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 21,24,0,23,0,1
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 22,52,0,44,0,8
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 23,30,0,22,0,8
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 24,25,0,22,0,3
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 25,49,0,45,0,4
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 26,39,0,36,0,3
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 27,48,0,39,0,9
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 28,16,0,12,0,4
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 29,44,0,43,0,1
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 30,42,0,31,0,11
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 31,43,0,35,0,8
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 32,20,0,18,0,2
Cache,State Treasurer,,CON,Richard Proctor,LOGAN 33,51,0,47,0,4
Cache,State Treasurer,,CON,Richard Proctor,AMALGA,16,0,14,0,2
Cache,State Treasurer,,CON,Richard Proctor,BENSON,27,0,26,0,1
Cache,State Treasurer,,CON,Richard Proctor,CLARKSTON,21,0,19,0,2
Cache,State Treasurer,,CON,Richard Proctor,COLLEGE/YOUNG WARD,34,0,32,0,2
Cache,State Treasurer,,CON,Richard Proctor,CORNISH,17,0,15,0,2
Cache,State Treasurer,,CON,Richard Proctor,COVE,13,0,13,0,0
Cache,State Treasurer,,CON,Richard Proctor,HYDE PARK 01,79,0,75,0,4
Cache,State Treasurer,,CON,Richard Proctor,HYDE PARK 02,57,0,55,0,2
Cache,State Treasurer,,CON,Richard Proctor,HYRUM 01,70,0,62,0,8
Cache,State Treasurer,,CON,Richard Proctor,HYRUM 02,39,0,37,0,2
Cache,State Treasurer,,CON,Richard Proctor,HYRUM 03,59,0,58,0,1
Cache,State Treasurer,,CON,Richard Proctor,HYRUM 04,75,0,71,0,4
Cache,State Treasurer,,CON,Richard Proctor,HYRUM 05,61,0,54,0,7
Cache,State Treasurer,,CON,Richard Proctor,LEWISTON 01,43,0,41,0,2
Cache,State Treasurer,,CON,Richard Proctor,LEWISTON 02,20,0,19,0,1
Cache,State Treasurer,,CON,Richard Proctor,MENDON 01,10,0,10,0,0
Cache,State Treasurer,,CON,Richard Proctor,MENDON 02,87,0,81,0,6
Cache,State Treasurer,,CON,Richard Proctor,MILLVILLE 17,14,0,14,0,0
Cache,State Treasurer,,CON,Richard Proctor,MILLVILLE 25,52,0,51,0,1
Cache,State Treasurer,,CON,Richard Proctor,NEWTON,37,0,35,0,2
Cache,State Treasurer,,CON,Richard Proctor,NIBLEY 01,67,0,60,0,7
Cache,State Treasurer,,CON,Richard Proctor,NIBLEY 03,96,0,89,0,7
Cache,State Treasurer,,CON,Richard Proctor,Nibley 17,61,0,54,0,7
Cache,State Treasurer,,CON,Richard Proctor,Nibley 25,0,0,0,0,0
Cache,State Treasurer,,CON,Richard Proctor,NORTH LOGAN 01,58,0,40,0,18
Cache,State Treasurer,,CON,Richard Proctor,NORTH LOGAN 02,47,0,46,0,1
Cache,State Treasurer,,CON,Richard Proctor,NORTH LOGAN 03,55,0,53,0,2
Cache,State Treasurer,,CON,Richard Proctor,NORTH LOGAN 04,53,0,51,0,2
Cache,State Treasurer,,CON,Richard Proctor,NORTH LOGAN 05,59,0,58,0,1
Cache,State Treasurer,,CON,Richard Proctor,NORTH LOGAN 06,43,0,42,0,1
Cache,State Treasurer,,CON,Richard Proctor,PARADISE,88,0,82,0,6
Cache,State Treasurer,,CON,Richard Proctor,PROVIDENCE 01,57,0,53,0,4
Cache,State Treasurer,,CON,Richard Proctor,PROVIDENCE 02,42,0,39,0,3
Cache,State Treasurer,,CON,Richard Proctor,PROVIDENCE 03,43,0,42,0,1
Cache,State Treasurer,,CON,Richard Proctor,PROVIDENCE 04,29,0,27,0,2
Cache,State Treasurer,,CON,Richard Proctor,PROVIDENCE 05,30,0,29,0,1
Cache,State Treasurer,,CON,Richard Proctor,RICHMOND 01,31,0,28,0,3
Cache,State Treasurer,,CON,Richard Proctor,RICHMOND 02,49,0,47,0,2
Cache,State Treasurer,,CON,Richard Proctor,RIVER HEIGHTS 01,27,0,25,0,2
Cache,State Treasurer,,CON,Richard Proctor,RIVER HEIGHTS 02,38,0,35,0,3
Cache,State Treasurer,,CON,Richard Proctor,SMITHFIELD 01,44,0,39,0,5
Cache,State Treasurer,,CON,Richard Proctor,SMITHFIELD 02,45,0,40,0,5
Cache,State Treasurer,,CON,Richard Proctor,SMITHFIELD 03,77,0,71,0,6
Cache,State Treasurer,,CON,Richard Proctor,SMITHFIELD 04,38,0,35,0,3
Cache,State Treasurer,,CON,Richard Proctor,SMITHFIELD 05,64,0,58,0,6
Cache,State Treasurer,,CON,Richard Proctor,SMITHFIELD 06,56,0,50,0,6
Cache,State Treasurer,,CON,Richard Proctor,SMITHFIELD 07,69,0,60,0,9
Cache,State Treasurer,,CON,Richard Proctor,TRENTON,33,0,31,0,2
Cache,State Treasurer,,CON,Richard Proctor,WELLSVILLE 01,29,0,25,0,4
Cache,State Treasurer,,CON,Richard Proctor,WELLSVILLE 02,53,0,52,0,1
Cache,State Treasurer,,CON,Richard Proctor,WELLSVILLE 03,48,0,46,0,2
Cache,State Treasurer,,CON,Richard Proctor,WELLSVILLE 04,44,0,38,0,6
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 01,120,0,103,0,17
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 02,176,0,158,0,18
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 03,187,0,161,0,26
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 04,147,0,129,0,18
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 05,262,0,240,2,20
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 06,144,0,131,0,13
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 07,95,0,82,0,13
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 08,69,0,64,0,5
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 09,148,0,134,0,14
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 10,107,0,91,0,16
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 11,91,0,82,0,9
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 12,97,0,74,0,23
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 13,260,0,247,0,13
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 14,201,0,187,0,14
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 15,109,0,86,0,23
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 16,158,0,142,0,16
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 17,117,0,98,0,19
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 18,66,0,53,0,13
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 19,51,0,47,0,4
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 20,203,0,186,0,17
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 21,150,0,148,0,2
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 22,214,0,203,0,11
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 23,109,0,79,0,30
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 24,104,0,92,0,12
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 25,137,0,125,0,12
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 26,117,0,108,0,9
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 27,142,0,124,1,17
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 28,50,0,39,0,11
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 29,211,0,206,0,5
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 30,148,0,128,0,20
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 31,121,0,105,0,16
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 32,76,0,70,0,6
Cache,State Treasurer,,DEM,Neil A. Hansen,LOGAN 33,142,0,133,0,9
Cache,State Treasurer,,DEM,Neil A. Hansen,AMALGA,39,0,36,0,3
Cache,State Treasurer,,DEM,Neil A. Hansen,BENSON,59,0,59,0,0
Cache,State Treasurer,,DEM,Neil A. Hansen,CLARKSTON,52,0,51,0,1
Cache,State Treasurer,,DEM,Neil A. Hansen,COLLEGE/YOUNG WARD,68,0,66,0,2
Cache,State Treasurer,,DEM,Neil A. Hansen,CORNISH,13,0,11,0,2
Cache,State Treasurer,,DEM,Neil A. Hansen,COVE,39,0,38,0,1
Cache,State Treasurer,,DEM,Neil A. Hansen,HYDE PARK 01,198,0,189,0,9
Cache,State Treasurer,,DEM,Neil A. Hansen,HYDE PARK 02,192,0,189,0,3
Cache,State Treasurer,,DEM,Neil A. Hansen,HYRUM 01,150,0,135,0,15
Cache,State Treasurer,,DEM,Neil A. Hansen,HYRUM 02,69,0,66,0,3
Cache,State Treasurer,,DEM,Neil A. Hansen,HYRUM 03,103,0,94,0,9
Cache,State Treasurer,,DEM,Neil A. Hansen,HYRUM 04,134,0,122,0,12
Cache,State Treasurer,,DEM,Neil A. Hansen,HYRUM 05,81,0,71,0,10
Cache,State Treasurer,,DEM,Neil A. Hansen,LEWISTON 01,59,0,57,0,2
Cache,State Treasurer,,DEM,Neil A. Hansen,LEWISTON 02,31,0,31,0,0
Cache,State Treasurer,,DEM,Neil A. Hansen,MENDON 01,18,0,18,0,0
Cache,State Treasurer,,DEM,Neil A. Hansen,MENDON 02,143,0,140,0,3
Cache,State Treasurer,,DEM,Neil A. Hansen,MILLVILLE 17,14,0,13,0,1
Cache,State Treasurer,,DEM,Neil A. Hansen,MILLVILLE 25,118,0,110,0,8
Cache,State Treasurer,,DEM,Neil A. Hansen,NEWTON,77,0,75,0,2
Cache,State Treasurer,,DEM,Neil A. Hansen,NIBLEY 01,152,0,122,0,30
Cache,State Treasurer,,DEM,Neil A. Hansen,NIBLEY 03,122,0,117,0,5
Cache,State Treasurer,,DEM,Neil A. Hansen,Nibley 17,91,0,84,0,7
Cache,State Treasurer,,DEM,Neil A. Hansen,Nibley 25,2,0,1,0,1
Cache,State Treasurer,,DEM,Neil A. Hansen,NORTH LOGAN 01,197,0,169,0,28
Cache,State Treasurer,,DEM,Neil A. Hansen,NORTH LOGAN 02,127,0,114,0,13
Cache,State Treasurer,,DEM,Neil A. Hansen,NORTH LOGAN 03,101,0,98,0,3
Cache,State Treasurer,,DEM,Neil A. Hansen,NORTH LOGAN 04,136,0,129,0,7
Cache,State Treasurer,,DEM,Neil A. Hansen,NORTH LOGAN 05,158,0,154,0,4
Cache,State Treasurer,,DEM,Neil A. Hansen,NORTH LOGAN 06,149,0,142,0,7
Cache,State Treasurer,,DEM,Neil A. Hansen,PARADISE,113,0,111,0,2
Cache,State Treasurer,,DEM,Neil A. Hansen,PROVIDENCE 01,107,0,97,0,10
Cache,State Treasurer,,DEM,Neil A. Hansen,PROVIDENCE 02,181,0,176,0,5
Cache,State Treasurer,,DEM,Neil A. Hansen,PROVIDENCE 03,107,0,102,0,5
Cache,State Treasurer,,DEM,Neil A. Hansen,PROVIDENCE 04,129,0,121,0,8
Cache,State Treasurer,,DEM,Neil A. Hansen,PROVIDENCE 05,99,0,93,0,6
Cache,State Treasurer,,DEM,Neil A. Hansen,RICHMOND 01,92,0,85,0,7
Cache,State Treasurer,,DEM,Neil A. Hansen,RICHMOND 02,109,0,103,0,6
Cache,State Treasurer,,DEM,Neil A. Hansen,RIVER HEIGHTS 01,111,0,107,0,4
Cache,State Treasurer,,DEM,Neil A. Hansen,RIVER HEIGHTS 02,117,0,116,0,1
Cache,State Treasurer,,DEM,Neil A. Hansen,SMITHFIELD 01,83,0,72,0,11
Cache,State Treasurer,,DEM,Neil A. Hansen,SMITHFIELD 02,100,0,95,0,5
Cache,State Treasurer,,DEM,Neil A. Hansen,SMITHFIELD 03,146,0,132,0,14
Cache,State Treasurer,,DEM,Neil A. Hansen,SMITHFIELD 04,112,0,100,0,12
Cache,State Treasurer,,DEM,Neil A. Hansen,SMITHFIELD 05,119,0,108,0,11
Cache,State Treasurer,,DEM,Neil A. Hansen,SMITHFIELD 06,98,0,89,0,9
Cache,State Treasurer,,DEM,Neil A. Hansen,SMITHFIELD 07,147,0,131,0,16
Cache,State Treasurer,,DEM,Neil A. Hansen,TRENTON,40,0,35,0,5
Cache,State Treasurer,,DEM,Neil A. Hansen,WELLSVILLE 01,40,0,38,0,2
Cache,State Treasurer,,DEM,Neil A. Hansen,WELLSVILLE 02,85,0,82,0,3
Cache,State Treasurer,,DEM,Neil A. Hansen,WELLSVILLE 03,48,0,47,0,1
Cache,State Treasurer,,DEM,Neil A. Hansen,WELLSVILLE 04,101,0,99,0,2
Cache,State Treasurer,,REP,David Damschen,LOGAN 01,171,0,146,0,25
Cache,State Treasurer,,REP,David Damschen,LOGAN 02,228,0,201,0,27
Cache,State Treasurer,,REP,David Damschen,LOGAN 03,304,0,279,0,25
Cache,State Treasurer,,REP,David Damschen,LOGAN 04,278,0,262,0,16
Cache,State Treasurer,,REP,David Damschen,LOGAN 05,345,0,329,0,16
Cache,State Treasurer,,REP,David Damschen,LOGAN 06,261,0,234,0,27
Cache,State Treasurer,,REP,David Damschen,LOGAN 07,127,0,104,0,23
Cache,State Treasurer,,REP,David Damschen,LOGAN 08,111,0,91,0,20
Cache,State Treasurer,,REP,David Damschen,LOGAN 09,197,0,174,0,23
Cache,State Treasurer,,REP,David Damschen,LOGAN 10,175,0,146,0,29
Cache,State Treasurer,,REP,David Damschen,LOGAN 11,206,0,186,0,20
Cache,State Treasurer,,REP,David Damschen,LOGAN 12,122,0,87,0,35
Cache,State Treasurer,,REP,David Damschen,LOGAN 13,347,0,330,0,17
Cache,State Treasurer,,REP,David Damschen,LOGAN 14,219,0,213,0,6
Cache,State Treasurer,,REP,David Damschen,LOGAN 15,227,0,195,0,32
Cache,State Treasurer,,REP,David Damschen,LOGAN 16,272,0,238,0,34
Cache,State Treasurer,,REP,David Damschen,LOGAN 17,313,0,277,0,36
Cache,State Treasurer,,REP,David Damschen,LOGAN 18,200,0,138,0,62
Cache,State Treasurer,,REP,David Damschen,LOGAN 19,230,0,201,0,29
Cache,State Treasurer,,REP,David Damschen,LOGAN 20,382,0,352,0,30
Cache,State Treasurer,,REP,David Damschen,LOGAN 21,229,0,224,0,5
Cache,State Treasurer,,REP,David Damschen,LOGAN 22,441,0,431,0,10
Cache,State Treasurer,,REP,David Damschen,LOGAN 23,225,0,158,0,67
Cache,State Treasurer,,REP,David Damschen,LOGAN 24,118,0,114,0,4
Cache,State Treasurer,,REP,David Damschen,LOGAN 25,294,0,267,0,27
Cache,State Treasurer,,REP,David Damschen,LOGAN 26,277,0,258,0,19
Cache,State Treasurer,,REP,David Damschen,LOGAN 27,396,0,349,0,47
Cache,State Treasurer,,REP,David Damschen,LOGAN 28,133,0,97,0,36
Cache,State Treasurer,,REP,David Damschen,LOGAN 29,418,0,402,0,16
Cache,State Treasurer,,REP,David Damschen,LOGAN 30,373,0,310,0,63
Cache,State Treasurer,,REP,David Damschen,LOGAN 31,251,0,207,0,44
Cache,State Treasurer,,REP,David Damschen,LOGAN 32,164,0,148,0,16
Cache,State Treasurer,,REP,David Damschen,LOGAN 33,382,0,339,0,43
Cache,State Treasurer,,REP,David Damschen,AMALGA,141,0,133,0,8
Cache,State Treasurer,,REP,David Damschen,BENSON,207,0,196,0,11
Cache,State Treasurer,,REP,David Damschen,CLARKSTON,222,0,206,0,16
Cache,State Treasurer,,REP,David Damschen,COLLEGE/YOUNG WARD,300,0,288,0,12
Cache,State Treasurer,,REP,David Damschen,CORNISH,69,0,68,0,1
Cache,State Treasurer,,REP,David Damschen,COVE,198,0,189,0,9
Cache,State Treasurer,,REP,David Damschen,HYDE PARK 01,777,0,749,0,28
Cache,State Treasurer,,REP,David Damschen,HYDE PARK 02,706,0,669,0,37
Cache,State Treasurer,,REP,David Damschen,HYRUM 01,395,0,371,0,24
Cache,State Treasurer,,REP,David Damschen,HYRUM 02,225,0,212,0,13
Cache,State Treasurer,,REP,David Damschen,HYRUM 03,501,0,485,0,16
Cache,State Treasurer,,REP,David Damschen,HYRUM 04,586,0,561,0,25
Cache,State Treasurer,,REP,David Damschen,HYRUM 05,362,0,338,0,24
Cache,State Treasurer,,REP,David Damschen,LEWISTON 01,343,0,329,0,14
Cache,State Treasurer,,REP,David Damschen,LEWISTON 02,216,0,204,0,12
Cache,State Treasurer,,REP,David Damschen,MENDON 01,53,0,47,0,6
Cache,State Treasurer,,REP,David Damschen,MENDON 02,719,0,665,0,54
Cache,State Treasurer,,REP,David Damschen,MILLVILLE 17,79,0,74,0,5
Cache,State Treasurer,,REP,David Damschen,MILLVILLE 25,554,0,526,0,28
Cache,State Treasurer,,REP,David Damschen,NEWTON,314,0,305,0,9
Cache,State Treasurer,,REP,David Damschen,NIBLEY 01,637,0,576,0,61
Cache,State Treasurer,,REP,David Damschen,NIBLEY 03,613,0,579,0,34
Cache,State Treasurer,,REP,David Damschen,Nibley 17,433,0,408,0,25
Cache,State Treasurer,,REP,David Damschen,Nibley 25,16,0,16,0,0
Cache,State Treasurer,,REP,David Damschen,NORTH LOGAN 01,443,0,378,0,65
Cache,State Treasurer,,REP,David Damschen,NORTH LOGAN 02,356,0,342,0,14
Cache,State Treasurer,,REP,David Damschen,NORTH LOGAN 03,429,0,409,0,20
Cache,State Treasurer,,REP,David Damschen,NORTH LOGAN 04,510,0,493,0,17
Cache,State Treasurer,,REP,David Damschen,NORTH LOGAN 05,444,0,426,0,18
Cache,State Treasurer,,REP,David Damschen,NORTH LOGAN 06,395,0,373,0,22
Cache,State Treasurer,,REP,David Damschen,PARADISE,594,0,562,0,32
Cache,State Treasurer,,REP,David Damschen,PROVIDENCE 01,498,0,482,0,16
Cache,State Treasurer,,REP,David Damschen,PROVIDENCE 02,634,0,618,0,16
Cache,State Treasurer,,REP,David Damschen,PROVIDENCE 03,505,0,489,0,16
Cache,State Treasurer,,REP,David Damschen,PROVIDENCE 04,390,0,364,0,26
Cache,State Treasurer,,REP,David Damschen,PROVIDENCE 05,390,0,368,0,22
Cache,State Treasurer,,REP,David Damschen,RICHMOND 01,353,0,333,0,20
Cache,State Treasurer,,REP,David Damschen,RICHMOND 02,388,0,372,0,16
Cache,State Treasurer,,REP,David Damschen,RIVER HEIGHTS 01,202,0,197,0,5
Cache,State Treasurer,,REP,David Damschen,RIVER HEIGHTS 02,343,0,331,0,12
