county,precinct,office,district,party,candidate,absentee,early_voting,election_day,provisional,votes
Uintah,Maeser West 25,Attorney General,,DEM,Charles A. Stormont,3,1,13,0,17
Uintah,South West 26,Attorney General,,DEM,Charles A. Stormont,2,0,13,0,15
Uintah,Jensen 1,Attorney General,,REP,Sean D. Reyes,9,15,180,0,204
Uintah,Davis East 2,Attorney General,,REP,Sean D. Reyes,7,18,129,1,155
Uintah,Davis West 3,Attorney General,,REP,Sean D. Reyes,5,15,111,0,131
Uintah,Naples 4,Attorney General,,REP,Sean D. Reyes,7,38,306,4,355
Uintah,South 5,Attorney General,,REP,Sean D. Reyes,8,54,228,3,293
Uintah,Maeser East 6,Attorney General,,REP,Sean D. Reyes,22,39,179,3,243
Uintah,Maeser Dry Fork 7,Attorney General,,REP,Sean D. Reyes,31,29,178,4,242
Uintah,Vernal 8,Attorney General,,REP,Sean D. Reyes,14,45,179,0,238
Uintah,Vernal 9,Attorney General,,REP,Sean D. Reyes,11,27,86,1,125
Uintah,Vernal 10,Attorney General,,REP,Sean D. Reyes,16,31,104,1,152
Uintah,Vernal 11,Attorney General,,REP,Sean D. Reyes,8,30,127,2,167
Uintah,Vernal 12,Attorney General,,REP,Sean D. Reyes,6,25,92,3,126
Uintah,Vernal 13,Attorney General,,REP,Sean D. Reyes,5,16,74,2,97
Uintah,Vernal 14,Attorney General,,REP,Sean D. Reyes,4,13,57,2,76
Uintah,Ashley East 15,Attorney General,,REP,Sean D. Reyes,9,34,152,1,196
Uintah,Avalon Willows 16,Attorney General,,REP,Sean D. Reyes,3,4,56,0,63
Uintah,Glines South 17,Attorney General,,REP,Sean D. Reyes,13,27,103,2,145
Uintah,Fort Duchesne 18,Attorney General,,REP,Sean D. Reyes,4,0,70,0,74
Uintah,Ballard 19,Attorney General,,REP,Sean D. Reyes,11,7,162,5,185
Uintah,Whiterocks 20,Attorney General,,REP,Sean D. Reyes,19,2,9,1,31
Uintah,Lapoint Tridell 21,Attorney General,,REP,Sean D. Reyes,16,27,212,0,255
Uintah,Ashley West 22,Attorney General,,REP,Sean D. Reyes,31,38,128,1,198
Uintah,Glines North 23,Attorney General,,REP,Sean D. Reyes,8,42,132,3,185
Uintah,Davis North 24,Attorney General,,REP,Sean D. Reyes,15,13,90,0,118
Uintah,Maeser West 25,Attorney General,,REP,Sean D. Reyes,9,62,183,2,256
Uintah,South West 26,Attorney General,,REP,Sean D. Reyes,7,37,165,1,210
Uintah,Jensen 1,Attorney General,,IAP,Leslie D. Curtis,0,1,4,0,5
Uintah,Davis East 2,Attorney General,,IAP,Leslie D. Curtis,0,1,5,0,6
Uintah,Davis West 3,Attorney General,,IAP,Leslie D. Curtis,0,0,11,0,11
Uintah,Naples 4,Attorney General,,IAP,Leslie D. Curtis,0,4,13,0,17
Uintah,South 5,Attorney General,,IAP,Leslie D. Curtis,0,2,8,0,10
Uintah,Maeser East 6,Attorney General,,IAP,Leslie D. Curtis,0,0,4,1,5
Uintah,Maeser Dry Fork 7,Attorney General,,IAP,Leslie D. Curtis,1,3,3,0,7
Uintah,Vernal 8,Attorney General,,IAP,Leslie D. Curtis,0,2,7,0,9
Uintah,Vernal 9,Attorney General,,IAP,Leslie D. Curtis,0,4,5,0,9
Uintah,Vernal 10,Attorney General,,IAP,Leslie D. Curtis,3,0,8,0,11
Uintah,Vernal 11,Attorney General,,IAP,Leslie D. Curtis,0,3,9,0,12
Uintah,Vernal 12,Attorney General,,IAP,Leslie D. Curtis,0,0,7,0,7
Uintah,Vernal 13,Attorney General,,IAP,Leslie D. Curtis,0,0,3,0,3
Uintah,Vernal 14,Attorney General,,IAP,Leslie D. Curtis,0,1,4,0,5
Uintah,Ashley East 15,Attorney General,,IAP,Leslie D. Curtis,0,2,4,0,6
Uintah,Avalon Willows 16,Attorney General,,IAP,Leslie D. Curtis,0,0,2,0,2
Uintah,Glines South 17,Attorney General,,IAP,Leslie D. Curtis,0,2,1,0,3
Uintah,Fort Duchesne 18,Attorney General,,IAP,Leslie D. Curtis,0,0,5,0,5
Uintah,Ballard 19,Attorney General,,IAP,Leslie D. Curtis,2,2,7,0,11
Uintah,Whiterocks 20,Attorney General,,IAP,Leslie D. Curtis,1,0,0,0,1
Uintah,Lapoint Tridell 21,Attorney General,,IAP,Leslie D. Curtis,0,0,10,0,10
Uintah,Ashley West 22,Attorney General,,IAP,Leslie D. Curtis,0,0,8,0,8
Uintah,Glines North 23,Attorney General,,IAP,Leslie D. Curtis,0,2,5,0,7
Uintah,Davis North 24,Attorney General,,IAP,Leslie D. Curtis,0,0,2,0,2
Uintah,Maeser West 25,Attorney General,,IAP,Leslie D. Curtis,1,1,8,0,10
Uintah,South West 26,Attorney General,,IAP,Leslie D. Curtis,0,1,1,0,2
Uintah,Jensen 1,State Senate,26,DEM,Wayne Stevens,2,2,29,0,33
Uintah,Davis East 2,State Senate,26,DEM,Wayne Stevens,1,4,14,0,19
Uintah,Davis West 3,State Senate,26,DEM,Wayne Stevens,0,6,20,0,26
Uintah,Naples 4,State Senate,26,DEM,Wayne Stevens,0,8,40,0,48
Uintah,South 5,State Senate,26,DEM,Wayne Stevens,3,14,30,2,49
Uintah,Maeser East 6,State Senate,26,DEM,Wayne Stevens,3,7,29,2,41
Uintah,Maeser Dry Fork 7,State Senate,26,DEM,Wayne Stevens,2,13,27,1,43
Uintah,Vernal 8,State Senate,26,DEM,Wayne Stevens,2,13,26,0,41
Uintah,Vernal 9,State Senate,26,DEM,Wayne Stevens,3,6,27,1,37
Uintah,Vernal 10,State Senate,26,DEM,Wayne Stevens,4,9,28,0,41
Uintah,Vernal 11,State Senate,26,DEM,Wayne Stevens,3,7,20,0,30
Uintah,Vernal 12,State Senate,26,DEM,Wayne Stevens,2,7,30,1,40
Uintah,Vernal 13,State Senate,26,DEM,Wayne Stevens,2,7,21,1,31
Uintah,Vernal 14,State Senate,26,DEM,Wayne Stevens,1,8,13,0,22
Uintah,Ashley East 15,State Senate,26,DEM,Wayne Stevens,3,10,29,0,42
Uintah,Avalon Willows 16,State Senate,26,DEM,Wayne Stevens,2,0,11,0,13
Uintah,Glines South 17,State Senate,26,DEM,Wayne Stevens,2,6,10,0,18
Uintah,Fort Duchesne 18,State Senate,26,DEM,Wayne Stevens,3,0,30,0,33
Uintah,Ballard 19,State Senate,26,DEM,Wayne Stevens,3,0,29,0,32
Uintah,Whiterocks 20,State Senate,26,DEM,Wayne Stevens,3,0,4,0,7
Uintah,Lapoint Tridell 21,State Senate,26,DEM,Wayne Stevens,1,4,32,0,37
Uintah,Ashley West 22,State Senate,26,DEM,Wayne Stevens,8,10,31,0,49
Uintah,Glines North 23,State Senate,26,DEM,Wayne Stevens,2,5,20,0,27
Uintah,Davis North 24,State Senate,26,DEM,Wayne Stevens,0,0,16,0,16
Uintah,Maeser West 25,State Senate,26,DEM,Wayne Stevens,5,6,23,0,34
Uintah,South West 26,State Senate,26,DEM,Wayne Stevens,2,0,19,0,21
Uintah,Jensen 1,State Senate,26,REP,Kevin T. Van Tassell,8,18,198,1,225
Uintah,Davis East 2,State Senate,26,REP,Kevin T. Van Tassell,7,23,141,1,172
Uintah,Davis West 3,State Senate,26,REP,Kevin T. Van Tassell,5,15,122,0,142
Uintah,Naples 4,State Senate,26,REP,Kevin T. Van Tassell,9,43,324,6,382
Uintah,South 5,State Senate,26,REP,Kevin T. Van Tassell,8,58,244,2,312
Uintah,Maeser East 6,State Senate,26,REP,Kevin T. Van Tassell,24,42,197,4,267
Uintah,Maeser Dry Fork 7,State Senate,26,REP,Kevin T. Van Tassell,34,27,185,5,251
Uintah,Vernal 8,State Senate,26,REP,Kevin T. Van Tassell,16,46,190,0,252
Uintah,Vernal 9,State Senate,26,REP,Kevin T. Van Tassell,9,30,97,1,137
Uintah,Vernal 10,State Senate,26,REP,Kevin T. Van Tassell,23,28,114,1,166
Uintah,Vernal 11,State Senate,26,REP,Kevin T. Van Tassell,10,32,145,2,189
Uintah,Vernal 12,State Senate,26,REP,Kevin T. Van Tassell,5,31,97,3,136
Uintah,Vernal 13,State Senate,26,REP,Kevin T. Van Tassell,6,15,83,2,106
Uintah,Vernal 14,State Senate,26,REP,Kevin T. Van Tassell,4,13,58,2,77
Uintah,Ashley East 15,State Senate,26,REP,Kevin T. Van Tassell,9,37,155,1,202
Uintah,Avalon Willows 16,State Senate,26,REP,Kevin T. Van Tassell,5,4,56,0,65
Uintah,Glines South 17,State Senate,26,REP,Kevin T. Van Tassell,15,30,114,3,162
Uintah,Fort Duchesne 18,State Senate,26,REP,Kevin T. Van Tassell,4,1,80,1,86
Uintah,Ballard 19,State Senate,26,REP,Kevin T. Van Tassell,12,11,172,5,200
Uintah,Whiterocks 20,State Senate,26,REP,Kevin T. Van Tassell,21,2,11,1,35
Uintah,Lapoint Tridell 21,State Senate,26,REP,Kevin T. Van Tassell,16,28,229,1,274
Uintah,Ashley West 22,State Senate,26,REP,Kevin T. Van Tassell,34,40,137,1,212
Uintah,Glines North 23,State Senate,26,REP,Kevin T. Van Tassell,8,47,141,3,199
Uintah,Davis North 24,State Senate,26,REP,Kevin T. Van Tassell,15,14,88,0,117
Uintah,Maeser West 25,State Senate,26,REP,Kevin T. Van Tassell,14,61,205,3,283
Uintah,South West 26,State Senate,26,REP,Kevin T. Van Tassell,7,39,182,1,229
Uintah,Jensen 1,State House,55,REP,Scott H. Chew,8,20,225,1,254
Uintah,Davis East 2,State House,55,REP,Scott H. Chew,6,24,150,1,181
Uintah,Davis West 3,State House,55,REP,Scott H. Chew,5,20,135,0,160
Uintah,Naples 4,State House,55,REP,Scott H. Chew,8,50,353,5,416
Uintah,South 5,State House,55,REP,Scott H. Chew,9,63,264,4,340
Uintah,Maeser East 6,State House,55,REP,Scott H. Chew,26,42,210,5,283
Uintah,Maeser Dry Fork 7,State House,55,REP,Scott H. Chew,34,35,205,6,280
Uintah,Vernal 8,State House,55,REP,Scott H. Chew,17,56,203,0,276
Uintah,Vernal 9,State House,55,REP,Scott H. Chew,11,34,108,1,154
Uintah,Vernal 10,State House,55,REP,Scott H. Chew,26,35,133,1,195
Uintah,Vernal 11,State House,55,REP,Scott H. Chew,12,36,154,2,204
Uintah,Vernal 12,State House,55,REP,Scott H. Chew,7,37,117,4,165
Uintah,Vernal 13,State House,55,REP,Scott H. Chew,6,22,97,3,128
Uintah,Vernal 14,State House,55,REP,Scott H. Chew,4,18,65,2,89
Uintah,Ashley East 15,State House,55,REP,Scott H. Chew,11,43,173,1,228
Uintah,Avalon Willows 16,State House,55,REP,Scott H. Chew,6,4,65,0,75
Uintah,Glines South 17,State House,55,REP,Scott H. Chew,16,37,119,3,175
Uintah,Fort Duchesne 18,State House,55,REP,Scott H. Chew,6,1,82,1,90
Uintah,Ballard 19,State House,55,REP,Scott H. Chew,13,11,187,5,216
Uintah,Whiterocks 20,State House,55,REP,Scott H. Chew,23,2,12,1,38
Uintah,Lapoint Tridell 21,State House,55,REP,Scott H. Chew,16,30,252,1,299
Uintah,Ashley West 22,State House,55,REP,Scott H. Chew,36,44,155,1,236
Uintah,Glines North 23,State House,55,REP,Scott H. Chew,7,49,153,3,212
Uintah,Davis North 24,State House,55,REP,Scott H. Chew,16,13,96,0,125
Uintah,Maeser West 25,State House,55,REP,Scott H. Chew,15,65,207,3,290
Uintah,South West 26,State House,55,REP,Scott H. Chew,9,38,191,1,239
